IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,TGO,Togo,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,10.9,,,,,,10.9,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,BEN,Benin,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,11,,,,,,11,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,GHA,Ghana,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,11.3,,,,,,11.3,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,11.5,,,,,,11.5,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,11.8,,,,,,11.8,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12,,,,,,12,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,BLR,Belarus,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,12.1,,,,,,12.1,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.3,,,,,,12.3,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,HTI,Haiti,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.3,,,,,,12.3,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,12.5,,,,,,12.5,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SEN,Senegal,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.5,,,,,,12.5,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.6,,,,,,12.6,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,12.6,,,,,,12.6,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,MEX,Mexico,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,12.8,,,,,,12.8,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,PER,Peru,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,13,,,,,,13,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,13,,,,,,13,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.2,,,,,,13.2,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,13.2,,,,,,13.2,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MLI,Mali,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.3,,,,,,13.3,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COM,Comoros,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,13.4,,,,,,13.4,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,13.4,,,,,,13.4,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,PAN,Panama,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.4,,,,,,13.4,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,LBR,Liberia,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.5,,,,,,13.5,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,13.5,,,,,,13.5,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,13.6,,,,,,13.6,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,13.7,,,,,,13.7,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,BDI,Burundi,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.9,,,,,,13.9,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,14,,,,,,14,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,14.1,,,,,,14.1,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,NER,Niger,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,14.2,,,,,,14.2,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,14.2,,,,,,14.2,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.3,,,,,,14.3,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,14.5,,,,,,14.5,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,14.5,,,,,,14.5,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,NAM,Namibia,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,14.9,,,,,,14.9,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,14.9,,,,,,14.9,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,BLZ,Belize,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15,,,,,,15,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,COL,Colombia,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.1,,,,,,15.1,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.1,,,,,,15.1,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,15.2,,,,,,15.2,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,BRB,Barbados,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,15.3,,,,,,15.3,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,15.6,,,,,,15.6,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.9,,,,,,15.9,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.9,,,,,,15.9,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16,,,,,,16,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,DZA,Algeria,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.2,,,,,,16.2,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,16.3,,,,,,16.3,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.4,,,,,,16.4,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.6,,,,,,16.6,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.7,,,,,,16.7,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,KEN,Kenya,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.8,,,,,,16.8,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17,,,,,,17,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.1,,,,,,17.1,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,17.2,,,,,,17.2,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.3,,,,,,17.3,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.4,,,,,,17.4,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,17.7,,,,,,17.7,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,BRA,Brazil,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,17.9,,,,,,17.9,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.9,,,,,,17.9,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18,,,,,,18,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18,,,,,,18,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COG,Congo,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,18.2,,,,,,18.2,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,18.3,,,,,,18.3,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,HTI,Haiti,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,18.3,,,,,,18.3,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,TCD,Chad,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,18.4,,,,,,18.4,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.4,,,,,,18.4,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.8,,,,,,18.8,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,19.2,,,,,,19.2,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,19.2,,,,,,19.2,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,19.5,,,,,,19.5,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.5,,,,,,19.5,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ITA,Italy,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,19.7,,,,,,19.7,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,19.7,,,,,,19.7,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2,,,,,,2,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2,,,,,,2,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ARM,Armenia,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.2,,,,,,2.2,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.3,,,,,,2.3,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COG,Congo,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.5,,,,,,2.5,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,KEN,Kenya,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.5,,,,,,2.5,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.7,,,,,,2.7,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.9,,,,,,2.9,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.9,,,,,,2.9,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20,,,,,,20,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,20,,,,,,20,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,BEN,Benin,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,20.1,,,,,,20.1,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.1,,,,,,20.1,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,TGO,Togo,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,20.3,,,,,,20.3,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,20.7,,,,,,20.7,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,GMB,Gambia,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.8,,,,,,20.8,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21,,,,,,21,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.1,,,,,,21.1,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,21.1,,,,,,21.1,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MWI,Malawi,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.2,,,,,,21.2,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,21.3,,,,,,21.3,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,21.3,,,,,,21.3,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COM,Comoros,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.5,,,,,,21.5,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.8,,,,,,21.8,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,PAN,Panama,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,21.9,,,,,,21.9,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,BWA,Botswana,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22,,,,,,22,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22,,,,,,22,,,EN,2022-01-17T08:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,NAM,Namibia,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22,,,,,,22,,,EN,2022-01-17T08:00:00.000Z
