measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Switzerland,Both,All ages,Opioid use disorders,Number,2019,9578.420766394034,13040.957336868894,6477.806735102331
YLDs (Years Lived with Disability),Austria,Both,All ages,Major depressive disorder,Number,2019,43464.00720547922,60776.912948854646,29732.595613675803
YLDs (Years Lived with Disability),Austria,Both,All ages,Bipolar disorder,Number,2019,19669.80821476587,29856.429344920736,11519.008236527514
YLDs (Years Lived with Disability),Antigua and Barbuda,Both,All ages,Major depressive disorder,Number,2019,434.5233002079831,604.4854557142661,287.23864181152965
YLDs (Years Lived with Disability),Antigua and Barbuda,Both,All ages,Bipolar disorder,Number,2019,204.02680853025348,322.72415978610593,120.09379977201786
YLDs (Years Lived with Disability),Lithuania,Both,All ages,Peptic ulcer disease,Number,2019,355.1287259863807,493.8339629727177,237.79342146826372
YLDs (Years Lived with Disability),Lithuania,Both,All ages,Appendicitis,Number,2019,94.60914022567667,141.95293074730697,59.9019388973182
YLDs (Years Lived with Disability),Lithuania,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,69.34863117047676,95.90554535446142,45.046662389557746
YLDs (Years Lived with Disability),Lithuania,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,1517.9553138614122,2141.9905864484763,1023.4243642499091
YLDs (Years Lived with Disability),Lebanon,Both,All ages,Alcohol use disorders,Number,2019,2251.2548099193864,3274.6308684604387,1416.7916167284195
YLDs (Years Lived with Disability),Lebanon,Both,All ages,Opioid use disorders,Number,2019,11548.268780522454,15576.568592612073,7936.143623746132
YLDs (Years Lived with Disability),Lebanon,Both,All ages,Major depressive disorder,Number,2019,38787.50026619748,54653.97207928807,26197.095983738203
YLDs (Years Lived with Disability),Lebanon,Both,All ages,Bipolar disorder,Number,2019,10760.86818312091,16641.78899963538,6547.84149126414
YLDs (Years Lived with Disability),Cambodia,Both,All ages,Peptic ulcer disease,Number,2019,1094.6266515475386,1558.8450650753177,714.0912214191576
YLDs (Years Lived with Disability),Cambodia,Both,All ages,Appendicitis,Number,2019,553.6320242592756,866.812466497368,323.09204115288395
YLDs (Years Lived with Disability),Cambodia,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,376.92723831975167,525.0912305709289,248.46225736798502
YLDs (Years Lived with Disability),Cambodia,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,3318.5518190482026,4633.3270372905645,2195.08413834236
YLDs (Years Lived with Disability),Bangladesh,Both,All ages,Opioid use disorders,Number,2019,114002.77393218313,161500.4546191721,75693.4369969531
YLDs (Years Lived with Disability),Bangladesh,Both,All ages,Major depressive disorder,Number,2019,1101293.7446277216,1556166.3459746514,739489.6150669612
YLDs (Years Lived with Disability),Bangladesh,Both,All ages,Bipolar disorder,Number,2019,135369.18084855337,212088.86890735078,79635.97233988874
YLDs (Years Lived with Disability),Ethiopia,Both,All ages,Bipolar disorder,Number,2019,118819.4266289465,184157.98672247265,71842.37882150582
YLDs (Years Lived with Disability),Tajikistan,Both,All ages,Schizophrenia,Number,2019,15147.327247478606,20359.238083763736,10533.029250304608
YLDs (Years Lived with Disability),Tajikistan,Both,All ages,Alcohol use disorders,Number,2019,21642.28396094339,31750.19183137089,13976.435233264174
YLDs (Years Lived with Disability),Tajikistan,Both,All ages,Opioid use disorders,Number,2019,3181.3898747452313,4673.932217844308,2015.5412879784506
YLDs (Years Lived with Disability),Tajikistan,Both,All ages,Major depressive disorder,Number,2019,28106.970448122836,39659.83510114143,18611.110735965656
YLDs (Years Lived with Disability),Tajikistan,Both,All ages,Bipolar disorder,Number,2019,10155.224429078315,15922.745549882078,5848.710450712422
YLDs (Years Lived with Disability),France,Both,All ages,Alcohol use disorders,Number,2019,138949.8114094766,194119.67236432855,94476.91918438455
YLDs (Years Lived with Disability),France,Both,All ages,Opioid use disorders,Number,2019,67814.53903605744,94173.25759087288,45341.242411358144
YLDs (Years Lived with Disability),France,Both,All ages,Major depressive disorder,Number,2019,428848.5330187342,589021.8318533337,293338.6639521911
YLDs (Years Lived with Disability),France,Both,All ages,Bipolar disorder,Number,2019,141032.2937681064,216726.05707771867,83637.80410397377
YLDs (Years Lived with Disability),Greece,Both,All ages,Idiopathic epilepsy,Number,2019,7265.385923477541,16555.967764834688,1681.7477251868129
YLDs (Years Lived with Disability),Andorra,Both,All ages,Peptic ulcer disease,Number,2019,2.4059319132910995,3.458339128919662,1.5297887531933227
YLDs (Years Lived with Disability),Palau,Both,All ages,Peptic ulcer disease,Number,2019,1.0133526472496004,1.4439901802507453,0.6559901450911525
YLDs (Years Lived with Disability),Palau,Both,All ages,Appendicitis,Number,2019,0.2813169281984876,0.4091492355712356,0.1823403019500353
YLDs (Years Lived with Disability),Niue,Both,All ages,Schizophrenia,Number,2019,3.3189144988592223,4.393547702928405,2.338762309655459
YLDs (Years Lived with Disability),Niue,Both,All ages,Alcohol use disorders,Number,2019,1.2997225472037492,1.8965274311501528,0.8623472538128958
YLDs (Years Lived with Disability),Niue,Both,All ages,Opioid use disorders,Number,2019,1.013465296107818,1.43482633229375,0.6561776343016972
YLDs (Years Lived with Disability),Niue,Both,All ages,Major depressive disorder,Number,2019,6.310500501624534,9.099809828268727,4.160826253679186
YLDs (Years Lived with Disability),Saint Lucia,Both,All ages,Idiopathic epilepsy,Number,2019,304.3078866838297,625.4414591274317,74.40657146305551
YLDs (Years Lived with Disability),Sudan,Both,All ages,Schizophrenia,Number,2019,50720.65401655961,68525.08915598544,34843.792134687115
YLDs (Years Lived with Disability),Sudan,Both,All ages,Alcohol use disorders,Number,2019,14544.700285051718,21299.69474518004,9031.727325766404
YLDs (Years Lived with Disability),Sudan,Both,All ages,Opioid use disorders,Number,2019,22658.84532766898,32324.250505735432,14932.650443816005
YLDs (Years Lived with Disability),Costa Rica,Both,All ages,Schizophrenia,Number,2019,9595.69226364054,12713.748484859312,6639.342534132349
YLDs (Years Lived with Disability),Costa Rica,Both,All ages,Alcohol use disorders,Number,2019,9407.419486958552,13517.242855182327,6196.370536137193
YLDs (Years Lived with Disability),Costa Rica,Both,All ages,Opioid use disorders,Number,2019,3147.910390932996,4428.267462083397,2042.8415450890996
YLDs (Years Lived with Disability),Equatorial Guinea,Both,All ages,Bipolar disorder,Number,2019,1483.254998403891,2354.971210891928,841.3882648495742
YLDs (Years Lived with Disability),Thailand,Both,All ages,Alcohol use disorders,Number,2019,93395.32861776403,131673.24183064097,62297.80425265376
YLDs (Years Lived with Disability),Thailand,Both,All ages,Opioid use disorders,Number,2019,59221.356887857226,81884.22174103632,39423.51669637937
YLDs (Years Lived with Disability),Thailand,Both,All ages,Major depressive disorder,Number,2019,254003.42878696267,354187.39774474513,170876.94415693788
YLDs (Years Lived with Disability),Thailand,Both,All ages,Bipolar disorder,Number,2019,59589.54951061815,92702.25072961737,35225.140856165504
YLDs (Years Lived with Disability),Gabon,Both,All ages,Appendicitis,Number,2019,61.31278796283335,94.9118069170672,35.80771198730768
YLDs (Years Lived with Disability),Gabon,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,52.77983219301356,73.16431510956743,35.53707500724936
YLDs (Years Lived with Disability),Gabon,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,550.4133670285377,809.2606779971868,355.22651284354373
YLDs (Years Lived with Disability),American Samoa,Both,All ages,Idiopathic epilepsy,Number,2019,66.72651168762818,136.37161362009834,17.2067935653726
YLDs (Years Lived with Disability),American Samoa,Both,All ages,Schizophrenia,Number,2019,101.40928367472213,134.1091804056146,71.11659913146842
YLDs (Years Lived with Disability),American Samoa,Both,All ages,Alcohol use disorders,Number,2019,33.53486794588431,48.42805007120051,21.793751662880993
YLDs (Years Lived with Disability),American Samoa,Both,All ages,Opioid use disorders,Number,2019,29.07797889865435,41.28340527897513,19.395465720470835
YLDs (Years Lived with Disability),Colombia,Both,All ages,Idiopathic epilepsy,Number,2019,71270.32480778157,156374.64884802102,15954.039629612369
YLDs (Years Lived with Disability),El Salvador,Both,All ages,Peptic ulcer disease,Number,2019,107.18851311977132,152.1789770070679,70.16045032641756
YLDs (Years Lived with Disability),El Salvador,Both,All ages,Appendicitis,Number,2019,302.20391112909084,458.3986674011612,181.68563551821754
YLDs (Years Lived with Disability),El Salvador,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,168.98296031098778,232.10139189213416,113.93312529880691
YLDs (Years Lived with Disability),El Salvador,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,2846.190187787811,3987.043336823032,1917.5552149644182
YLDs (Years Lived with Disability),Ethiopia,Both,All ages,Major depressive disorder,Number,2019,504607.9714720417,712133.3568291694,336514.5955068587
YLDs (Years Lived with Disability),Sri Lanka,Both,All ages,Bipolar disorder,Number,2019,17049.51018768121,26091.05872399274,9948.603814785245
YLDs (Years Lived with Disability),Botswana,Both,All ages,Idiopathic epilepsy,Number,2019,3755.591789921552,7369.662420987285,892.7068732578258
YLDs (Years Lived with Disability),Botswana,Both,All ages,Schizophrenia,Number,2019,3342.9751472094877,4444.817400566702,2272.405360748923
YLDs (Years Lived with Disability),Botswana,Both,All ages,Alcohol use disorders,Number,2019,4479.881889736986,6579.920938563647,2904.9104207576383
YLDs (Years Lived with Disability),New Zealand,Both,All ages,Peptic ulcer disease,Number,2019,149.10950617790604,206.31434320371952,98.03427084901655
YLDs (Years Lived with Disability),Andorra,Both,All ages,Appendicitis,Number,2019,2.2629572009958907,3.3677025009815837,1.3939685324977151
YLDs (Years Lived with Disability),Andorra,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,2.0360240375733074,2.8368772937783473,1.3589815637658191
YLDs (Years Lived with Disability),Andorra,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,21.261189873770657,30.73389313793823,13.97809464233522
YLDs (Years Lived with Disability),Bermuda,Both,All ages,Peptic ulcer disease,Number,2019,2.134064549334915,3.0222046546160266,1.34518925515781
YLDs (Years Lived with Disability),Bermuda,Both,All ages,Appendicitis,Number,2019,1.9962168166936558,2.9820269578729492,1.2704528529201362
YLDs (Years Lived with Disability),Nigeria,Both,All ages,Idiopathic epilepsy,Number,2019,349562.6819135394,548232.7026709052,201013.01211087694
YLDs (Years Lived with Disability),Nigeria,Both,All ages,Schizophrenia,Number,2019,226741.11716575501,289656.18509734666,165405.83065133906
YLDs (Years Lived with Disability),Nigeria,Both,All ages,Alcohol use disorders,Number,2019,80632.90721192794,113881.12896342498,53834.098692400796
YLDs (Years Lived with Disability),Nigeria,Both,All ages,Opioid use disorders,Number,2019,92884.29982552504,133267.76404091896,60782.703036220744
YLDs (Years Lived with Disability),New Zealand,Both,All ages,Schizophrenia,Number,2019,12170.362951426137,15267.110728839643,8802.193680747287
YLDs (Years Lived with Disability),New Zealand,Both,All ages,Alcohol use disorders,Number,2019,14333.969043666058,20642.67365997263,9440.420672698383
YLDs (Years Lived with Disability),United Kingdom,Both,All ages,Peptic ulcer disease,Number,2019,2253.867314161394,3124.628213009299,1480.024917104692
YLDs (Years Lived with Disability),United Kingdom,Both,All ages,Appendicitis,Number,2019,1483.9144779415699,2135.0068031688097,978.9308536503544
YLDs (Years Lived with Disability),United Kingdom,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,2110.3682888443946,2827.82603719836,1447.0478630331131
YLDs (Years Lived with Disability),United Kingdom,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,22196.63126163014,31418.671812575154,14647.06147806398
YLDs (Years Lived with Disability),Poland,Both,All ages,Peptic ulcer disease,Number,2019,3830.3783848243456,5373.109191841501,2551.5337855133234
YLDs (Years Lived with Disability),Poland,Both,All ages,Appendicitis,Number,2019,704.2282557190491,997.0766799439322,462.66527808872434
YLDs (Years Lived with Disability),Poland,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,667.2184700475466,907.0014934875909,454.01062141417003
YLDs (Years Lived with Disability),Poland,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,8844.796203105718,12321.87611296582,5920.576474272019
YLDs (Years Lived with Disability),Nigeria,Both,All ages,Major depressive disorder,Number,2019,760541.5877633159,1069442.2087013242,512926.5199212162
YLDs (Years Lived with Disability),Greece,Both,All ages,Schizophrenia,Number,2019,22088.267170184314,28788.762679778527,15459.298975777447
YLDs (Years Lived with Disability),Greece,Both,All ages,Alcohol use disorders,Number,2019,16575.977734008276,23762.66142349374,10715.972471036876
YLDs (Years Lived with Disability),Belize,Both,All ages,Opioid use disorders,Number,2019,159.0028809699287,230.00642167102365,101.19462448390814
YLDs (Years Lived with Disability),Belize,Both,All ages,Major depressive disorder,Number,2019,1956.5078262101304,2764.0823051676907,1316.8094943434335
YLDs (Years Lived with Disability),Belize,Both,All ages,Bipolar disorder,Number,2019,823.9701018738155,1291.4295049594168,481.8250259755646
YLDs (Years Lived with Disability),Botswana,Both,All ages,Bipolar disorder,Number,2019,2722.2162723301276,4282.4154813127525,1541.0179145845843
YLDs (Years Lived with Disability),Taiwan (Province of China),Both,All ages,Peptic ulcer disease,Number,2019,1046.1519083389987,1454.8110513288345,684.0048018388369
YLDs (Years Lived with Disability),Taiwan (Province of China),Both,All ages,Appendicitis,Number,2019,429.693095060286,608.3023552937802,285.4938562626332
YLDs (Years Lived with Disability),Taiwan (Province of China),Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,849.0430520681897,1169.7838930374603,560.2874941650623
YLDs (Years Lived with Disability),Taiwan (Province of China),Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,4257.623255820169,6003.255272053922,2850.4293065394795
YLDs (Years Lived with Disability),Jamaica,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,53.74806138352833,74.53722950040611,35.497856665487944
YLDs (Years Lived with Disability),Jamaica,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,1477.8395483170143,2081.944473898172,991.7529087235367
YLDs (Years Lived with Disability),Algeria,Both,All ages,Idiopathic epilepsy,Number,2019,38663.66046884214,80014.04826459585,8736.939454915191
YLDs (Years Lived with Disability),Algeria,Both,All ages,Schizophrenia,Number,2019,71374.08029991531,95645.9836444938,48884.23115848665
YLDs (Years Lived with Disability),Algeria,Both,All ages,Alcohol use disorders,Number,2019,18382.793465575105,26982.43987379707,11720.25066341355
YLDs (Years Lived with Disability),Algeria,Both,All ages,Opioid use disorders,Number,2019,47285.03690621658,63995.10872115637,32107.1008366824
YLDs (Years Lived with Disability),Turkey,Both,All ages,Idiopathic epilepsy,Number,2019,102408.71683211473,214020.54249736073,24970.564604241703
YLDs (Years Lived with Disability),Turkey,Both,All ages,Schizophrenia,Number,2019,151559.72681097317,194986.87613646788,109660.05638904174
YLDs (Years Lived with Disability),Turkey,Both,All ages,Alcohol use disorders,Number,2019,45512.04444190178,66977.46259125038,28702.45642823407
YLDs (Years Lived with Disability),Yemen,Both,All ages,Schizophrenia,Number,2019,36625.45590543394,49397.4670973247,25365.56699206235
YLDs (Years Lived with Disability),Yemen,Both,All ages,Alcohol use disorders,Number,2019,10896.91094149955,15945.725800201342,6742.615693667485
YLDs (Years Lived with Disability),Yemen,Both,All ages,Opioid use disorders,Number,2019,14750.063298145697,20686.69445387194,9760.545963883436
YLDs (Years Lived with Disability),Haiti,Both,All ages,Bipolar disorder,Number,2019,21696.723873520255,34335.677054880085,12461.36525841472
YLDs (Years Lived with Disability),Botswana,Both,All ages,Opioid use disorders,Number,2019,3687.1799203943674,5350.2902097627375,2428.365410852297
YLDs (Years Lived with Disability),Botswana,Both,All ages,Major depressive disorder,Number,2019,12735.173083325393,18117.56654214519,8443.513135078318
YLDs (Years Lived with Disability),Republic of Moldova,Both,All ages,Idiopathic epilepsy,Number,2019,2854.990469412945,5821.378009734964,629.5789544656852
YLDs (Years Lived with Disability),Mauritania,Both,All ages,Peptic ulcer disease,Number,2019,191.00095075833062,284.54685594151283,118.00515425583211
YLDs (Years Lived with Disability),Mauritania,Both,All ages,Appendicitis,Number,2019,83.00741008758166,139.43699999356087,45.08102860959641
YLDs (Years Lived with Disability),Mauritania,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,122.78649851913445,171.22540382005346,81.65991474926538
YLDs (Years Lived with Disability),Mauritania,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,1291.8458800739259,1870.5453718677252,845.8474025731327
YLDs (Years Lived with Disability),Iceland,Both,All ages,Idiopathic epilepsy,Number,2019,278.01736009264874,630.0996990961951,61.67818098860762
YLDs (Years Lived with Disability),Cabo Verde,Both,All ages,Idiopathic epilepsy,Number,2019,1037.1021794392516,2187.4658314935505,214.87483239957947
YLDs (Years Lived with Disability),Lithuania,Both,All ages,Schizophrenia,Number,2019,6077.521035623619,7934.4133176309215,4258.1222863418925
YLDs (Years Lived with Disability),Lithuania,Both,All ages,Alcohol use disorders,Number,2019,6870.688207597171,9426.320564880847,4798.665438317913
YLDs (Years Lived with Disability),Lithuania,Both,All ages,Opioid use disorders,Number,2019,4304.901410119291,5804.00167371953,2986.627395854007
YLDs (Years Lived with Disability),Sao Tome and Principe,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,6.089881192969914,8.374891528674217,4.029075074291215
YLDs (Years Lived with Disability),Sao Tome and Principe,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,61.88836422380607,88.8782332473934,41.22834437230009
YLDs (Years Lived with Disability),Sao Tome and Principe,Both,All ages,Idiopathic epilepsy,Number,2019,342.79774689867116,693.037513624608,78.20084816964653
YLDs (Years Lived with Disability),Puerto Rico,Both,All ages,Idiopathic epilepsy,Number,2019,4713.215257146585,10561.796906240867,1063.3914475705158
YLDs (Years Lived with Disability),Puerto Rico,Both,All ages,Schizophrenia,Number,2019,7629.836113422252,10103.419805716529,5400.694575058231
YLDs (Years Lived with Disability),Puerto Rico,Both,All ages,Alcohol use disorders,Number,2019,5362.0015164931865,7661.691289007629,3616.5765414711227
YLDs (Years Lived with Disability),Puerto Rico,Both,All ages,Opioid use disorders,Number,2019,3073.409515494819,4139.125489814738,2101.7904327599945
YLDs (Years Lived with Disability),Burkina Faso,Both,All ages,Schizophrenia,Number,2019,21843.57048003664,29818.250889188315,14888.88503787029
YLDs (Years Lived with Disability),Burkina Faso,Both,All ages,Alcohol use disorders,Number,2019,9213.803598512923,13343.68625247839,6010.322220747054
YLDs (Years Lived with Disability),Burkina Faso,Both,All ages,Opioid use disorders,Number,2019,6869.039967050726,9899.544934529966,4508.303293281005
YLDs (Years Lived with Disability),Malawi,Both,All ages,Idiopathic epilepsy,Number,2019,25406.903962674736,54007.54936037395,4648.4927379775045
YLDs (Years Lived with Disability),Malawi,Both,All ages,Schizophrenia,Number,2019,17536.84125018668,23809.446965313808,12033.69535438361
YLDs (Years Lived with Disability),Malawi,Both,All ages,Alcohol use disorders,Number,2019,20562.07949814939,29771.009354467176,13361.35299940809
YLDs (Years Lived with Disability),Malawi,Both,All ages,Opioid use disorders,Number,2019,4482.743726096186,6672.4951437867485,2803.499410057315
YLDs (Years Lived with Disability),Russian Federation,Both,All ages,Idiopathic epilepsy,Number,2019,98062.57507161215,153283.30562791738,54204.61497892216
YLDs (Years Lived with Disability),Russian Federation,Both,All ages,Schizophrenia,Number,2019,315775.60534614435,399464.5547743525,227372.39611302817
YLDs (Years Lived with Disability),Russian Federation,Both,All ages,Alcohol use disorders,Number,2019,475728.7787991346,672089.1194846202,329725.0664550014
YLDs (Years Lived with Disability),Russian Federation,Both,All ages,Opioid use disorders,Number,2019,289079.6196998746,398752.61227174744,192805.4079055234
YLDs (Years Lived with Disability),Romania,Both,All ages,Appendicitis,Number,2019,411.2841962567328,626.8926557746945,252.41814867383852
YLDs (Years Lived with Disability),Romania,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,401.494077538638,550.9694053782517,268.7310386370809
YLDs (Years Lived with Disability),Romania,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,6301.1742151710705,8935.32890804038,4281.235521921537
YLDs (Years Lived with Disability),Romania,Both,All ages,Idiopathic epilepsy,Number,2019,23327.335614317773,49677.210258114465,6396.282279635755
YLDs (Years Lived with Disability),Barbados,Both,All ages,Major depressive disorder,Number,2019,1659.4769392630722,2324.8320247626634,1115.7221088029125
YLDs (Years Lived with Disability),Saint Lucia,Both,All ages,Schizophrenia,Number,2019,364.0387839826207,482.39001498822586,256.26100400719923
YLDs (Years Lived with Disability),Saint Lucia,Both,All ages,Alcohol use disorders,Number,2019,335.3436400582612,475.05477434534833,224.2900697664427
YLDs (Years Lived with Disability),Saint Lucia,Both,All ages,Opioid use disorders,Number,2019,97.94454031396924,136.61196633497644,64.33825917357119
YLDs (Years Lived with Disability),Saint Lucia,Both,All ages,Major depressive disorder,Number,2019,984.3609048647585,1365.2869932297895,665.9511744685077
YLDs (Years Lived with Disability),Gabon,Both,All ages,Peptic ulcer disease,Number,2019,64.92108884972866,94.67683286505114,42.05915464434605
YLDs (Years Lived with Disability),Switzerland,Both,All ages,Idiopathic epilepsy,Number,2019,6662.414611492589,15421.967560808793,1503.670952637271
YLDs (Years Lived with Disability),South Sudan,Both,All ages,Schizophrenia,Number,2019,9601.283334400181,12799.844923402867,6621.325561178795
YLDs (Years Lived with Disability),South Sudan,Both,All ages,Alcohol use disorders,Number,2019,8858.006417120365,12789.408569959205,5832.973942583389
YLDs (Years Lived with Disability),South Sudan,Both,All ages,Opioid use disorders,Number,2019,1942.9016822846188,2862.3086876463335,1216.1376026223336
YLDs (Years Lived with Disability),Vanuatu,Both,All ages,Idiopathic epilepsy,Number,2019,272.60060741646714,556.400813470225,50.02737125328888
YLDs (Years Lived with Disability),Colombia,Both,All ages,Schizophrenia,Number,2019,92689.59831724876,122965.16553456527,63824.20689146525
YLDs (Years Lived with Disability),Colombia,Both,All ages,Alcohol use disorders,Number,2019,108491.47251231206,152814.9350082001,71461.23704418656
YLDs (Years Lived with Disability),Colombia,Both,All ages,Opioid use disorders,Number,2019,29704.766809279008,42674.29669396223,19044.254205255926
YLDs (Years Lived with Disability),Israel,Both,All ages,Schizophrenia,Number,2019,17928.050306750098,23526.927313202224,12747.985285857045
YLDs (Years Lived with Disability),Israel,Both,All ages,Alcohol use disorders,Number,2019,7857.20392839095,11317.448276055035,4994.611899954269
YLDs (Years Lived with Disability),Israel,Both,All ages,Opioid use disorders,Number,2019,7143.438389399121,10513.340315737421,4559.403469596925
YLDs (Years Lived with Disability),Malawi,Both,All ages,Peptic ulcer disease,Number,2019,883.7615530740685,1264.4784865843883,565.399565960728
YLDs (Years Lived with Disability),Malawi,Both,All ages,Appendicitis,Number,2019,433.97987878197506,700.3131144977252,235.677818190708
YLDs (Years Lived with Disability),Malawi,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,467.5404315064376,648.5736326046266,305.7551575332419
YLDs (Years Lived with Disability),Malawi,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,4391.17574922613,6302.672588407593,2875.217314416994
YLDs (Years Lived with Disability),Tonga,Both,All ages,Major depressive disorder,Number,2019,255.07191599571962,362.24865014014796,169.99055960630122
YLDs (Years Lived with Disability),Tonga,Both,All ages,Bipolar disorder,Number,2019,56.618048605812824,87.00948365558386,32.487504719847934
YLDs (Years Lived with Disability),North Macedonia,Both,All ages,Bipolar disorder,Number,2019,2918.904463834229,4466.166030931638,1714.7218381642906
YLDs (Years Lived with Disability),Afghanistan,Both,All ages,Bipolar disorder,Number,2019,47842.375841720306,75427.4734796189,27076.177306732185
YLDs (Years Lived with Disability),Austria,Both,All ages,Peptic ulcer disease,Number,2019,383.97700653844294,527.6643493166108,247.59220026367822
YLDs (Years Lived with Disability),Austria,Both,All ages,Appendicitis,Number,2019,358.6930082242692,514.8501200058146,228.5640168640668
YLDs (Years Lived with Disability),Austria,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,239.62541261568558,332.2468895280024,159.53229436858396
YLDs (Years Lived with Disability),Austria,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,2978.7609286245506,4158.239239310287,2029.8807723190162
YLDs (Years Lived with Disability),Madagascar,Both,All ages,Schizophrenia,Number,2019,28954.096177927924,38989.54590715092,19953.315869712795
YLDs (Years Lived with Disability),Northern Mariana Islands,Both,All ages,Opioid use disorders,Number,2019,31.908210621145113,45.91120141804349,20.556342158058325
YLDs (Years Lived with Disability),Ethiopia,Both,All ages,Peptic ulcer disease,Number,2019,3687.818509081849,5468.2329671901025,2300.3373784268274
YLDs (Years Lived with Disability),Ethiopia,Both,All ages,Appendicitis,Number,2019,782.5096376424536,1218.5602637060788,467.80173727183274
YLDs (Years Lived with Disability),Ethiopia,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,1182.789454949642,1664.8154651497202,786.6968521482518
YLDs (Years Lived with Disability),Ethiopia,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,21515.15180235026,31867.979130072148,13766.743120530322
YLDs (Years Lived with Disability),Singapore,Both,All ages,Appendicitis,Number,2019,234.17458507284985,357.1134822698366,142.55298403747133
YLDs (Years Lived with Disability),Singapore,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,157.75131489086968,219.4475364067578,104.42814760172575
YLDs (Years Lived with Disability),Singapore,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,1923.8116053683034,2770.801016733208,1281.8765088622647
YLDs (Years Lived with Disability),Jamaica,Both,All ages,Peptic ulcer disease,Number,2019,78.4090650710172,111.67780292408686,51.422268518946865
YLDs (Years Lived with Disability),Jamaica,Both,All ages,Appendicitis,Number,2019,101.67646653952644,157.61502961220884,60.88542675230715
YLDs (Years Lived with Disability),Russian Federation,Both,All ages,Bipolar disorder,Number,2019,181573.93643822108,274179.5120867223,112410.5413362786
YLDs (Years Lived with Disability),Barbados,Both,All ages,Peptic ulcer disease,Number,2019,9.090479261854172,12.92035647745799,5.85157154404368
YLDs (Years Lived with Disability),Barbados,Both,All ages,Appendicitis,Number,2019,9.576980070952388,14.721585495241538,5.891756058979408
YLDs (Years Lived with Disability),Barbados,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,7.074981121082583,9.639795750339882,4.672867980632327
YLDs (Years Lived with Disability),Barbados,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,162.3806224586781,231.46631348830468,108.3600626165088
YLDs (Years Lived with Disability),Ukraine,Both,All ages,Peptic ulcer disease,Number,2019,4584.240226613084,6467.165227994459,2902.7736984677385
YLDs (Years Lived with Disability),Ukraine,Both,All ages,Appendicitis,Number,2019,1220.600469491612,1839.7104599731397,731.2347906775401
YLDs (Years Lived with Disability),Ukraine,Both,All ages,Paralytic ileus and intestinal obstruction,Number,2019,868.3702651439623,1191.565700914705,556.9428975401619
YLDs (Years Lived with Disability),Ukraine,Both,All ages,"Inguinal, femoral, and abdominal hernia",Number,2019,16894.087012157717,24530.259231023007,10784.233376061164
YLDs (Years Lived with Disability),Democratic People's Republic of Korea,Both,All ages,Peptic ulcer disease,Number,2019,1544.0026083123446,2226.3072109184454,1004.1540021823888
YLDs (Years Lived with Disability),Democratic People's Republic of Korea,Both,All ages,Appendicitis,Number,2019,544.9289917186771,787.1500338648545,354.760556868098
YLDs (Years Lived with Disability),Poland,Both,All ages,Bipolar disorder,Number,2019,52267.581469294426,79318.54818792624,32553.653974601664
YLDs (Years Lived with Disability),Democratic Republic of the Congo,Both,All ages,Appendicitis,Number,2019,3354.428137125204,5209.758623108607,1987.5827549179753
YLDs (Years Lived with Disability),Timor-Leste,Both,All ages,Idiopathic epilepsy,Number,2019,1218.4458182768049,2462.207962337592,294.74737977857353
YLDs (Years Lived with Disability),Timor-Leste,Both,All ages,Schizophrenia,Number,2019,1824.9775387548975,2427.559139674776,1270.2479014371568
