"location","YLD","cause","YLL","YLDtoYLL"
"Lesotho",9.4871429334,"Breast cancer",314.01491609437,0.0302123958039906
"Lesotho",11.3478216527,"Cervical cancer",452.996969479001,0.025050546509729
"Lesotho",6.51079591309,"Prostate cancer",211.986989792264,0.0307131863114347
"Lesotho",3.79870324488,"Colon and rectum cancer",215.540020733529,0.017624120253641
"Lesotho",1.92599870806,"Lip and oral cavity cancer",98.2342681653093,0.0196061796359995
"Lesotho",0.444993519549,"Nasopharynx cancer",23.2140321343967,0.0191691610045479
"Lesotho",0.311135035328,"Other pharynx cancer",24.5077000860059,0.0126953991698985
"Lesotho",1.09788889176,"Pancreatic cancer",125.313897137111,0.00876111043421433
"Lesotho",1.30873513476,"Kidney cancer",31.2033845441602,0.041942089099592
"Lesotho",1.47430556879,"Bladder cancer",46.3907084423699,0.0317801908677789
"Egypt",13.7633026033,"Diabetes mellitus type 1",180.826474792937,0.0761133159237895
"Egypt",757.999158248,"Diabetes mellitus type 2",398.727596813459,1.90104513533991
"Iran",0.232525801246,"Liver cancer due to hepatitis C",21.0226433495468,0.0110607309166482
"Iran",0.0611414928629,"Liver cancer due to alcohol use",6.01293383873337,0.0101683295547086
"Singapore",0.503733729105,"Rheumatic heart disease",9.94968143774118,0.0506281263633461
"Singapore",45.5983584454,"Ischemic heart disease",877.233418739972,0.0519797324991288
"Singapore",158.631982943,"Ischemic stroke",103.229453912801,1.53669303604955
"Singapore",35.6087217777,"Intracerebral hemorrhage",181.588754018954,0.19609541334252
"Singapore",26.2948284218,"Hypertensive heart disease",160.610825608444,0.163717659268527
"Singapore",22.3956235725,"Atrial fibrillation and flutter",19.0789501374133,1.17383940998843
"Singapore",3.60594174021,"Peripheral artery disease",5.25105280843117,0.686708336739682
"Singapore",38.4022888439,"Other cardiovascular and circulatory diseases",25.7312729329503,1.49243641944833
"Singapore",130.174353446,"Chronic obstructive pulmonary disease",107.237015869703,1.21389384430621
"Armenia",115.381402078,"Ischemic heart disease",3607.95154777243,0.0319797537606172
"Armenia",179.199325205,"Ischemic stroke",532.805535403974,0.336331575589076
"Armenia",31.8022626752,"Intracerebral hemorrhage",372.498364761295,0.0853755766030801
"Armenia",18.3423535633,"Hypertensive heart disease",173.341682584336,0.10581617352408
"Armenia",43.0892792318,"Atrial fibrillation and flutter",42.0299424756272,1.02520433514243
"Armenia",6.3079177682,"Peripheral artery disease",2.216575578419,2.84579412929344
"Armenia",46.8951608551,"Other cardiovascular and circulatory diseases",68.005995046209,0.689573923934728
"Armenia",245.277692102,"Chronic obstructive pulmonary disease",386.522669333063,0.634575179057989
"Armenia",129.590287175,"Asthma",7.62106588174395,17.0042208249938
"Afghanistan",32.9202001588,"Rheumatic heart disease",219.744981206518,0.149810930734574
"Afghanistan",106.749988375,"Ischemic heart disease",7550.80534796891,0.0141375632737923
"Afghanistan",203.087402163,"Ischemic stroke",1768.57455343591,0.114831123046779
"Afghanistan",44.4025896549,"Intracerebral hemorrhage",1370.5674986837,0.0323972293940608
"Afghanistan",33.160845496,"Hypertensive heart disease",788.572492544303,0.0420517400867073
"Afghanistan",22.5634419289,"Atrial fibrillation and flutter",26.6080698098921,0.847992435757651
"Afghanistan",8.13627401907,"Peripheral artery disease",0.429386409317429,18.9486062961419
"Afghanistan",58.9552524475,"Other cardiovascular and circulatory diseases",283.018029508368,0.20830917574372
"Afghanistan",446.739721375,"Chronic obstructive pulmonary disease",697.980757078978,0.64004589932334
"Algeria",0.195530397766,"Acute lymphoid leukemia",19.414993197865,0.0100711030785992
"Algeria",0.214110455893,"Chronic lymphoid leukemia",3.36093489634076,0.0637056243267651
"Algeria",0.332780390695,"Acute myeloid leukemia",44.7888639163286,0.00742998061564315
"Algeria",0.198663501544,"Chronic myeloid leukemia",12.130272714686,0.0163774967155915
"Singapore",0.361632940443,"Chronic lymphoid leukemia",1.85242295567949,0.195221582271069
"Singapore",0.462965400584,"Acute myeloid leukemia",42.5239201765205,0.0108871759391465
"Singapore",0.127368521267,"Chronic myeloid leukemia",3.69668855096294,0.0344547612034619
"Singapore",2.6533579043,"Alcoholic cardiomyopathy",5.37329687992638,0.493804448850099
"Singapore",5.55502006894,"Myocarditis",30.4336561216235,0.182528843946327
"Singapore",0.311106550971,"Other leukemia",10.3669240113357,0.0300095332647197
"Singapore",6.66353987704,"Other cardiomyopathy",40.773897396056,0.163426611204563
"Mauritania",4.063050138,"Self-harm",210.699241714478,0.0192836486023329
"Mauritania",0.0947043367857,"Self-harm by firearm",25.7460221908573,0.00367840655475433
"Mauritania",3.96834580121,"Self-harm by other specified means",184.953219523621,0.0214559433538446
"Mauritania",0.187816690352,"Acute lymphoid leukemia",17.4097897708152,0.0107879930099354
"Namibia",11.5378290271,"Diabetes mellitus type 1",217.048482480321,0.0531578424103753
"Namibia",790.803363517,"Diabetes mellitus type 2",582.004440680515,1.35875829846306
"Malaysia",5.19978778285,"Diabetes mellitus type 1",39.8367686960753,0.130527348302782
"Malaysia",665.431800203,"Diabetes mellitus type 2",124.057602994923,5.36389374079902
"United States",36.6103083637,"Diabetes mellitus type 1",79.691950644277,0.45939781957551
"United States",483.411773016,"Diabetes mellitus type 2",188.132814857626,2.56952394712126
"Burundi",0.601482040513,"Nasopharynx cancer",32.7869401381229,0.0183451715219265
"Burundi",0.322189912296,"Other pharynx cancer",25.2834043258698,0.0127431380736311
"Indonesia",4.59637573774,"Diabetes mellitus type 1",449.615181347091,0.0102229104541551
"Indonesia",690.308331009,"Diabetes mellitus type 2",657.231451443211,1.05032759691149
"Laos",4.43826633969,"Colon and rectum cancer",218.908845155536,0.020274495242696
"Laos",1.24190482495,"Lip and oral cavity cancer",46.6681159468368,0.0266114198045781
"Laos",1.06557934123,"Nasopharynx cancer",48.1746808735476,0.0221190742088569
"Laos",0.306335602653,"Other pharynx cancer",21.3747080210755,0.0143316859510293
"Laos",0.660612043209,"Pancreatic cancer",72.4429412259026,0.00911906711723616
"Poland",5.13170425258,"Alcoholic cardiomyopathy",94.7906806060143,0.0541372234039472
"Poland",2.96115073416,"Myocarditis",12.949253872926,0.228673463600178
"Poland",0.528556805231,"Other leukemia",19.7764233290341,0.026726612615286
"Poland",19.4559136039,"Other cardiomyopathy",185.212134828822,0.105046646224782
"Tonga",474.986453061,"Asthma",188.72963352884,2.51675608212537
"Tonga",42.7035980091,"Other chronic respiratory diseases",108.061160482665,0.395179894592658
"Maldives",1.52375774276,"Self-harm",128.839229571833,0.0118268150766179
"Maldives",0.0327904937729,"Self-harm by firearm",3.10196802202719,0.0105708677652553
"Maldives",1.49096724899,"Self-harm by other specified means",125.737261549806,0.0118577995942707
"Vanuatu",0.559001201636,"Esophageal cancer",48.9768714279224,0.0114135751292049
"Vanuatu",3.22125596071,"Stomach cancer",311.335104874649,0.010346587680843
"Vanuatu",1.69051842272,"Liver cancer due to hepatitis B",218.888519970608,0.00772319362818569
"Vanuatu",0.804762878332,"Liver cancer due to hepatitis C",84.0690083890884,0.00957264625517402
"Vanuatu",60.5235701207,"Other chronic respiratory diseases",256.85246439716,0.235635543784836
"Hungary",0.95802882252,"Other leukemia",32.8711243569742,0.0291449970532187
"Hungary",6.28473334,"Other cardiomyopathy",53.5861775919394,0.117282732645319
"Ecuador",9.15411858117,"Diabetes mellitus type 1",92.9181303649252,0.098518109923416
"Ecuador",517.358843556,"Diabetes mellitus type 2",501.874031680046,1.03085398107592
"Montenegro",29.212754519,"Alcoholic cardiomyopathy",221.679416447465,0.131779282836226
"Montenegro",2.11134207633,"Myocarditis",14.1661499483355,0.149041347439505
"Montenegro",0.30040546716,"Other leukemia",9.31483163977595,0.0322502304687093
"Montenegro",10.0960483489,"Other cardiomyopathy",113.901079362728,0.0886387416641438
"Armenia",4.69829726106,"Self-harm",312.191013914961,0.0150494314430837
"Armenia",0.0761681031281,"Self-harm by firearm",19.9670035912019,0.00381469872433249
"Armenia",4.62212915793,"Self-harm by other specified means",292.224010323759,0.015817075238989
"Laos",0.543993148999,"Acute lymphoid leukemia",53.3760189469979,0.0101917145514202
"Laos",0.13166586863,"Chronic lymphoid leukemia",3.07441144717345,0.0428263655962676
"Laos",0.292839248343,"Acute myeloid leukemia",36.4953446028642,0.00802401652949504
"Laos",0.113652160882,"Chronic myeloid leukemia",8.63099672080607,0.0131679068546078
"Myanmar",2.23478749963,"Esophageal cancer",211.940490518749,0.0105444103397142
"Myanmar",2.47933169989,"Stomach cancer",231.916961990445,0.0106906009746374
"Myanmar",0.602702839202,"Liver cancer due to hepatitis B",74.0060886666676,0.00814396288279261
"Myanmar",0.939947068292,"Liver cancer due to hepatitis C",95.0956710383099,0.00988422562277663
"Myanmar",0.396719621906,"Liver cancer due to alcohol use",43.2797510619919,0.00916640258253235
"Myanmar",0.101918347879,"Liver cancer due to other causes",11.924052970355,0.00854729076869956
"Myanmar",0.914101722257,"Larynx cancer",41.6474282926497,0.0219485754518564
"Myanmar",4.05840351313,"Tracheal, bronchus, and lung cancer",435.943822235432,0.00930946444502718
"Myanmar",14.9119910079,"Breast cancer",393.377837701804,0.0379075524310647
"Myanmar",6.74306077047,"Cervical cancer",203.532042920557,0.0331302171083792
"Myanmar",4.28390779718,"Prostate cancer",101.34114366861,0.0422721477388156
"Myanmar",5.63377288463,"Colon and rectum cancer",264.766680245792,0.021278254799282
"Myanmar",1.53896547338,"Lip and oral cavity cancer",54.4096687260555,0.0282847793308292
"Myanmar",1.24220950011,"Nasopharynx cancer",54.8141835211859,0.0226621910664761
"Myanmar",0.342500071792,"Other pharynx cancer",23.1197769078503,0.0148141598925076
"United States",0.47238294828,"Acute lymphoid leukemia",21.7771175762248,0.0216917113399675
"United States",1.62967584396,"Chronic lymphoid leukemia",14.6815229328566,0.111001825315605
"United States",0.598023454808,"Acute myeloid leukemia",57.2390892663935,0.0104478156880654
"United States",0.15199185965,"Chronic myeloid leukemia",5.99389286084038,0.0253577871975326
"United States",3.83557346313,"Alcoholic cardiomyopathy",30.206132470012,0.126979959017854
"United States",1.13149289195,"Myocarditis",14.7932121655343,0.0764873023714339
"United States",1.14064440047,"Other leukemia",31.2196644865949,0.0365360877263678
"United States",8.50814582864,"Other cardiomyopathy",104.352049128341,0.08153309781369
"Botswana",0.0327195004117,"Chronic myeloid leukemia",2.18377265157928,0.014983015923401
"Botswana",1.74955356451,"Alcoholic cardiomyopathy",11.5324834096592,0.151706575449711
"Sao Tome and Principe",1.08619095272,"Esophageal cancer",98.0697351817001,0.0110756998650761
"Sao Tome and Principe",3.72730425321,"Stomach cancer",328.493530187134,0.0113466595554764
"Brunei",26.8561183848,"Diabetes mellitus type 1",393.492910222043,0.0682505775508013
"Brunei",723.96239393,"Diabetes mellitus type 2",847.414066987984,0.85431953767681
"Japan",1.92575959224,"Liver cancer due to hepatitis C",94.9287365556745,0.0202863712518766
"Japan",0.498488042697,"Liver cancer due to alcohol use",24.5989597728175,0.0202645984749258
"Japan",0.126081600561,"Liver cancer due to other causes",6.20300693662544,0.0203258841799056
"Japan",0.962785497705,"Larynx cancer",6.17781269478818,0.155845692524352
"Japan",8.0409483219,"Tracheal, bronchus, and lung cancer",364.659420524788,0.0220505706676332
"Djibouti",12.1678559859,"Diabetes mellitus type 1",283.786926445136,0.0428767319845243
"Djibouti",576.662810714,"Diabetes mellitus type 2",575.859941224095,1.00139420965487
"Puerto Rico",13.1902903665,"Diabetes mellitus type 1",169.318913813972,0.0779020492713055
"Puerto Rico",820.598552728,"Diabetes mellitus type 2",592.022620082295,1.38609324186622
"Singapore",161.529190642,"Asthma",13.7429145465867,11.7536342159763
"Singapore",9.39166127834,"Other chronic respiratory diseases",6.60132576498384,1.42269320022915
"Laos",1.37948105762,"Kidney cancer",29.526352297559,0.0467203345580228
"Laos",1.89898295591,"Bladder cancer",48.0817769582435,0.0394948580531699
"Laos",38.3794424649,"Rheumatic heart disease",131.361427262976,0.2921667590294
"Laos",60.6285733581,"Ischemic heart disease",3060.26801145529,0.019811524066243
"Laos",178.236664503,"Ischemic stroke",1025.48280493255,0.173807560346878
"Laos",61.4138159251,"Intracerebral hemorrhage",1809.6000241099,0.0339377846523338
"Laos",18.1994717491,"Hypertensive heart disease",316.29377755359,0.0575397716953709
"Laos",30.3936543725,"Atrial fibrillation and flutter",39.3821178260587,0.771762821561335
"Eritrea",2.45484504991,"Esophageal cancer",243.019257035542,0.010101442494127
"Eritrea",2.29308835358,"Stomach cancer",236.37780981967,0.00970094593620851
"Eritrea",0.501730892973,"Liver cancer due to hepatitis B",67.5652471460787,0.00742587223707238
"Eritrea",0.625588861553,"Liver cancer due to hepatitis C",66.7439023446037,0.00937297400327356
"Eritrea",0.399622014993,"Liver cancer due to alcohol use",47.9020717267663,0.00834247874021914
"Eritrea",0.2030668462,"Liver cancer due to other causes",25.8295971847828,0.00786178912304658
"Eritrea",0.875418791803,"Larynx cancer",53.0805197863533,0.0164922799423691
"Eritrea",1.98217093222,"Tracheal, bronchus, and lung cancer",212.088909879514,0.00934594332794702
"Eritrea",10.9027451493,"Breast cancer",398.919930635183,0.0273306603957843
"Eritrea",13.6072948099,"Cervical cancer",563.449360765983,0.0241499871282159
"Eritrea",5.97634166839,"Prostate cancer",225.840212447426,0.0264626994618209
"Eritrea",5.19040040128,"Colon and rectum cancer",311.04929891821,0.0166867452179817
"Eritrea",1.56807199287,"Lip and oral cavity cancer",77.3216747002842,0.0202798503647029
"Eritrea",0.930866767176,"Nasopharynx cancer",50.8047519048452,0.0183224350533089
"Eritrea",0.387022501616,"Other pharynx cancer",31.0457920892034,0.0124661822286246
"Eritrea",0.846996067223,"Pancreatic cancer",98.0627151870144,0.00863728957134934
"Eritrea",1.25379353232,"Kidney cancer",29.166572888419,0.042987345037642
"Eritrea",1.98663439884,"Bladder cancer",68.3658591655496,0.0290588668538388
"Nigeria",43.5983275873,"Other cardiovascular and circulatory diseases",233.684811858968,0.18656893976324
"Nigeria",384.816253702,"Chronic obstructive pulmonary disease",281.009933340968,1.36940445174611
"Nigeria",113.955544956,"Asthma",136.317687248812,0.83595568011658
"Nigeria",29.5285253468,"Other chronic respiratory diseases",50.7212603831025,0.582172547049664
"Bangladesh",0.666603681814,"Esophageal cancer",57.9012330268531,0.011512771783372
"Afghanistan",2.04692024033,"Esophageal cancer",202.498193197565,0.010108338291853
"Afghanistan",7.69927667303,"Stomach cancer",828.376372159282,0.00929441849356558
"The Bahamas",35.4688589326,"Rheumatic heart disease",58.1155164514203,0.61031650578635
"The Bahamas",70.647604466,"Ischemic heart disease",1684.63617872578,0.0419364165142389
"The Bahamas",85.4274656033,"Ischemic stroke",375.505220671344,0.227500074301415
"The Bahamas",16.2789220702,"Intracerebral hemorrhage",613.986796494277,0.0265134725423232
"The Bahamas",42.2353505025,"Hypertensive heart disease",876.176055481839,0.0482041825250216
"The Bahamas",42.042706106,"Atrial fibrillation and flutter",63.6983725990429,0.660027947191727
"The Bahamas",5.71614396547,"Peripheral artery disease",32.7749665737695,0.174405790852728
"Iran",173.309981486,"Ischemic stroke",663.351933394933,0.261264002953947
"Iran",22.5861247059,"Intracerebral hemorrhage",201.00907299814,0.112363707612885
"Iran",34.2581123943,"Hypertensive heart disease",408.01289015017,0.0839633090554841
"Iran",26.0268604402,"Atrial fibrillation and flutter",31.4315669774617,0.828048453927314
"Iran",6.3476512105,"Peripheral artery disease",3.74076962633489,1.69688375510022
"Iran",68.867167774,"Other cardiovascular and circulatory diseases",179.358385698705,0.383964025466233
"Iran",211.497769917,"Chronic obstructive pulmonary disease",285.170864395381,0.741652799508174
"Iran",163.315513284,"Asthma",88.3252365792192,1.84902435146632
"Iran",23.4108084778,"Other chronic respiratory diseases",8.80971838763484,2.65738443020596
"Hungary",0.83223497663,"Rheumatic heart disease",26.2611638810852,0.0316907118206373
"Hungary",122.73308779,"Ischemic heart disease",2498.12060776188,0.0491301690593551
"Hungary",245.705327569,"Ischemic stroke",559.369375421858,0.4392541643591
"Hungary",27.9805549643,"Intracerebral hemorrhage",264.112922656968,0.105941635429332
"Hungary",29.5691155125,"Hypertensive heart disease",317.095668202842,0.0932498248244282
"Hungary",47.8541322412,"Atrial fibrillation and flutter",40.8221927209746,1.17225776107348
"Hungary",5.85112061993,"Peripheral artery disease",64.8547929079389,0.0902187850362214
"Hungary",72.9820194468,"Other cardiovascular and circulatory diseases",85.4683055282147,0.853907410422537
"Hungary",342.899798633,"Chronic obstructive pulmonary disease",466.588173684534,0.734908893907882
"The Bahamas",1.20303177268,"Alcoholic cardiomyopathy",46.7411485795112,0.0257381730924632
"The Bahamas",1.06700258971,"Myocarditis",15.1857032480173,0.0702636270631269
"The Bahamas",0.670827366634,"Other leukemia",42.0334646638955,0.0159593640923491
"The Bahamas",4.63927810374,"Other cardiomyopathy",187.914913529056,0.0246881847566753
"Japan",1.95660533512,"Esophageal cancer",75.8280451165972,0.0258031884128283
"Japan",9.41977738348,"Stomach cancer",265.850525678256,0.0354326077010667
"Japan",0.398151923828,"Liver cancer due to hepatitis B",21.5366848699038,0.018487150006285
"Liberia",0.144049671686,"Acute lymphoid leukemia",14.0210267112956,0.0102738319134611
"Liberia",0.264901447338,"Chronic lymphoid leukemia",6.84712974240809,0.0386879549977442
"Liberia",0.247016275455,"Acute myeloid leukemia",36.2606221009492,0.00681224593354491
"Liberia",0.143881964136,"Chronic myeloid leukemia",12.1062886322403,0.0118848945789073
"Liberia",2.05521416727,"Alcoholic cardiomyopathy",8.85117439729617,0.232196776949488
"Liberia",1.26308174087,"Myocarditis",9.83141604788871,0.128474040231595
"Liberia",0.592287028038,"Other leukemia",36.0051170682131,0.016450079218348
"Liberia",7.66697948437,"Other cardiomyopathy",69.9173816230804,0.109657703226104
"The Bahamas",10.2372944515,"Diabetes mellitus type 1",224.302966645171,0.0456404772732879
"The Bahamas",688.91843018,"Diabetes mellitus type 2",544.020186206684,1.26634718278315
"Italy",1.37663486539,"Acute lymphoid leukemia",29.9296227545888,0.0459957306070266
"Italy",2.4396247145,"Chronic lymphoid leukemia",13.457792214405,0.181279713316473
"Italy",0.513155275991,"Acute myeloid leukemia",54.1394353034486,0.00947840096807055
"Italy",0.238163629726,"Chronic myeloid leukemia",8.63016424824543,0.027596650871902
"South Africa",45.9909735798,"Rheumatic heart disease",62.7895228098387,0.732462543457864
"South Africa",73.2863513694,"Ischemic heart disease",1410.52938189911,0.0519566287025716
"South Africa",117.168932901,"Ischemic stroke",308.903010855374,0.379306542129684
"South Africa",27.8950618346,"Intracerebral hemorrhage",728.495018534788,0.0382913556371394
"South Africa",7.28607581014,"Hypertensive heart disease",419.505027737611,0.0173682681455185
"South Africa",28.6976489925,"Atrial fibrillation and flutter",34.5319910377527,0.831045304081244
"South Africa",9.95806496029,"Peripheral artery disease",36.8168423617481,0.270475801874748
"Vanuatu",0.539426553982,"Liver cancer due to alcohol use",61.0956371182841,0.00882921562693003
"Vanuatu",0.257903847087,"Liver cancer due to other causes",31.2081717138503,0.00826398449264304
"Vanuatu",0.962413104048,"Larynx cancer",48.5937177160011,0.0198052989004192
"Vanuatu",5.25434275708,"Tracheal, bronchus, and lung cancer",563.446847813123,0.00932535655754115
"Vanuatu",11.719615187,"Breast cancer",375.100753450913,0.0312439126799399
"Vanuatu",8.75361227781,"Cervical cancer",273.88246621861,0.031961199994537
"Vanuatu",8.99947131757,"Prostate cancer",264.471803911189,0.0340280936738045
"Vanuatu",4.73639083976,"Colon and rectum cancer",257.414747658267,0.0183998425997248
"Vanuatu",2.17348434325,"Lip and oral cavity cancer",87.0119918099576,0.0249791356115269
"Vanuatu",1.55715688787,"Nasopharynx cancer",76.4931851006784,0.0203568054568588
"Vanuatu",0.485010754192,"Other pharynx cancer",35.5499375861797,0.0136430831423049
"Vanuatu",0.891503827659,"Pancreatic cancer",101.863683511313,0.00875193000025359
"Vanuatu",1.49712442984,"Kidney cancer",33.3625179795828,0.0448744435523785
"Vanuatu",2.33228827443,"Bladder cancer",64.1752609257237,0.0363424821463427
"United Arab Emirates",272.403195279,"Asthma",212.701952718292,1.28068027489987
"United Arab Emirates",40.4196263011,"Other chronic respiratory diseases",15.5776052624459,2.59472657190401
"South Africa",0.352853331484,"Liver cancer due to hepatitis C",35.6033623789952,0.00991067438316365
"South Africa",0.231939398203,"Liver cancer due to alcohol use",26.3790458524809,0.00879256207749405
"South Africa",0.0813212646166,"Liver cancer due to other causes",9.78557660525608,0.00831031914592752
"South Africa",0.802495694235,"Larynx cancer",36.2512192711964,0.0221370676729935
"South Africa",3.53329324967,"Tracheal, bronchus, and lung cancer",383.039104203537,0.00922436694033333
"South Africa",10.4395788858,"Breast cancer",233.091791807383,0.0447874153133064
"South Africa",8.14587853456,"Cervical cancer",249.862126976771,0.03260149360418
"South Africa",8.77007423189,"Prostate cancer",184.222783863755,0.0476058066649131
"South Africa",4.22696272869,"Colon and rectum cancer",186.789008116991,0.0226296117277015
"South Africa",1.45907363496,"Lip and oral cavity cancer",58.5428406948659,0.0249231779264848
"South Africa",0.228596339782,"Nasopharynx cancer",10.8459752218126,0.0210766053865092
"South Africa",0.218966757983,"Other pharynx cancer",14.5462458394576,0.0150531456981869
"South Africa",1.02303380112,"Pancreatic cancer",113.797809730769,0.00898992523265926
"South Africa",1.2760981398,"Kidney cancer",30.985843204585,0.0411832633172033
"South Africa",1.97482109029,"Bladder cancer",42.6261079164335,0.046328909366099
"Mauritania",0.607845830387,"Liver cancer due to hepatitis C",58.8284437185323,0.0103325159049808
"Mauritania",0.485902503943,"Liver cancer due to alcohol use",50.795715073949,0.00956581678662496
"Mauritania",0.228912226582,"Liver cancer due to other causes",25.911405659257,0.00883441946732903
"Mauritania",0.524207159998,"Larynx cancer",24.1570273930687,0.0216999861559295
"Mauritania",2.08861981519,"Tracheal, bronchus, and lung cancer",197.398800642979,0.0105807117793362
"Mauritania",8.80747984794,"Breast cancer",248.583384012412,0.0354306860972664
"Mauritania",7.43221342035,"Cervical cancer",253.952431195772,0.0292661636880353
"Mauritania",9.95739061051,"Prostate cancer",280.919040141051,0.035445766173451
"Mauritania",3.49127658631,"Colon and rectum cancer",169.249200313416,0.0206280241197291
"Mauritania",0.941253978302,"Lip and oral cavity cancer",35.5892965042723,0.0264476702479637
"Mauritania",0.197247160574,"Nasopharynx cancer",9.68796193282379,0.0203600263854988
"Mauritania",0.16361253415,"Other pharynx cancer",10.4453957419374,0.0156636031982119
"Mauritania",1.01736709389,"Pancreatic cancer",108.10705167908,0.0094107375799138
"Bolivia",8.86428847241,"Breast cancer",213.864609967509,0.0414481314779321
"Bolivia",7.82283510523,"Cervical cancer",266.12462254032,0.0293953826239613
"Bolivia",11.209819662,"Prostate cancer",199.464106091416,0.0561996836506637
"Bolivia",4.75692458953,"Colon and rectum cancer",204.695169477649,0.0232390661766419
"Bolivia",0.935956988918,"Lip and oral cavity cancer",32.8494884502093,0.0284922850575482
"Bolivia",0.145622111554,"Nasopharynx cancer",6.84967062269866,0.0212597246751446
"Bolivia",0.3787461831,"Other pharynx cancer",23.1021336768171,0.0163944243591695
"Bolivia",1.06977725635,"Pancreatic cancer",116.166857194512,0.0092089713209573
"Bolivia",2.05432014744,"Kidney cancer",48.8396609108572,0.0420625391152812
"Bolivia",1.58704245278,"Bladder cancer",38.8271038968422,0.0408746028804141
"Laos",3.24390272515,"Self-harm",384.243886153918,0.00844230147060968
"Laos",0.0360645315115,"Self-harm by firearm",10.4672015727782,0.00344547979330906
"Laos",3.20783819364,"Self-harm by other specified means",373.77668458114,0.00858223192073832
"The Bahamas",1.58682090265,"Self-harm",139.941770589058,0.0113391512481983
"The Bahamas",0.0659143860337,"Self-harm by firearm",11.0842457341194,0.00594667310837425
"The Bahamas",1.52090651662,"Self-harm by other specified means",128.857524854939,0.0118030089304614
"Northern Mariana Islands",46.7308497385,"Rheumatic heart disease",81.6656948651667,0.572221295804248
"Northern Mariana Islands",84.2337012991,"Ischemic heart disease",1793.10864198461,0.0469763511963615
"Northern Mariana Islands",188.220761179,"Ischemic stroke",294.920052525964,0.638209438683149
"Northern Mariana Islands",54.9758314059,"Intracerebral hemorrhage",795.680271278162,0.0690928673116252
"Northern Mariana Islands",15.6748269165,"Hypertensive heart disease",102.304422899473,0.153217490234049
"Northern Mariana Islands",29.7353681654,"Atrial fibrillation and flutter",67.9649993383074,0.437510019199546
"Northern Mariana Islands",10.0310907882,"Peripheral artery disease",9.09188266773191,1.10330183030204
"Northern Mariana Islands",62.953609821,"Other cardiovascular and circulatory diseases",107.891596430125,0.583489464462334
"Northern Mariana Islands",400.703892974,"Chronic obstructive pulmonary disease",433.990871993865,0.923300278489878
"Mauritania",164.79844429,"Asthma",178.296401991658,0.924294839655319
"Mauritania",26.4805634798,"Other chronic respiratory diseases",61.6462853819051,0.429556514488264
"Colombia",0.173077310453,"Nasopharynx cancer",6.73908888906931,0.0256825979449134
"Colombia",0.155967985387,"Other pharynx cancer",7.84881062816607,0.0198715439543536
"Colombia",0.771172250505,"Pancreatic cancer",82.231015808635,0.00937811898492953
"Colombia",1.34833567962,"Kidney cancer",32.6297209669261,0.0413223171901068
"Colombia",1.34959954494,"Bladder cancer",21.4187927355215,0.0630100660482974
"Vanuatu",83.1644187406,"Ischemic heart disease",5855.43351602762,0.0142029481699281
"Vanuatu",212.660050346,"Ischemic stroke",901.32409490482,0.235941823311022
"Vanuatu",76.2456796895,"Intracerebral hemorrhage",2305.27400204304,0.0330744543260054
"Vanuatu",19.0589197036,"Hypertensive heart disease",543.326073102304,0.0350782350546453
"Vanuatu",29.9588033075,"Atrial fibrillation and flutter",83.0454577908289,0.360751859336592
"Vanuatu",12.383249925,"Peripheral artery disease",2.1671507766053,5.71406939409981
"Vanuatu",55.4211868184,"Other cardiovascular and circulatory diseases",385.752885658492,0.143670180778543
"Vanuatu",578.671248458,"Chronic obstructive pulmonary disease",1174.25332622242,0.492799326632174
"Vanuatu",412.9166252,"Asthma",600.873605222074,0.687193815157502
"Mauritania",1.25982962619,"Esophageal cancer",111.162844378529,0.0113331899092115
"Mauritania",2.33637243326,"Stomach cancer",198.451737119368,0.0117730006659235
"Mauritania",1.14431326756,"Liver cancer due to hepatitis B",134.635346559868,0.00849935248654155
"Japan",0.451541878349,"Rheumatic heart disease",15.0779738089068,0.0299471191601532
"Japan",41.159911425,"Ischemic heart disease",513.436314102642,0.0801655634680559
"Japan",139.621690929,"Ischemic stroke",160.328488979048,0.870847669170299
"Japan",27.3590018875,"Intracerebral hemorrhage",184.46176352286,0.148318011088024
"Japan",13.2801595298,"Hypertensive heart disease",24.1083329389962,0.550853497975333
"Japan",18.5059856318,"Atrial fibrillation and flutter",27.384104818002,0.675792973872726
"Japan",3.76143670416,"Peripheral artery disease",2.53524610239877,1.48365742505276
"Japan",64.7153679957,"Other cardiovascular and circulatory diseases",32.2779151813282,2.00494262507809
"Japan",146.916828707,"Chronic obstructive pulmonary disease",88.0812120793678,1.66797010666267
"Ireland",0.357705157258,"Rheumatic heart disease",15.8666860755141,0.0225444151069466
"Ireland",58.713471109,"Ischemic heart disease",991.208401681012,0.059234234707279
"Ireland",101.59996373,"Ischemic stroke",137.756740406624,0.737531705745227
"Ireland",15.9679724702,"Intracerebral hemorrhage",139.564086411526,0.114413190963153
"Ireland",4.99990480348,"Hypertensive heart disease",26.7135869036824,0.187167107940521
"Ireland",44.5867362878,"Atrial fibrillation and flutter",59.7330749560426,0.746432965666196
"Ireland",5.67846848458,"Peripheral artery disease",36.3899910069794,0.156044789444738
"Ireland",79.6364731427,"Other cardiovascular and circulatory diseases",62.6206207380048,1.27172921961101
"Ireland",272.579392895,"Chronic obstructive pulmonary disease",298.060747239705,0.914509526730092
"Ireland",283.463296709,"Asthma",13.990096619435,20.2617111532464
"Ireland",19.2179728017,"Other chronic respiratory diseases",8.71771874572912,2.20447267940538
