"Code","year_id","Intervention","location_name","Adjusted.cost","Baseline.cost","Incremental.cost"
2.11,2026,"Bipolar disorder chronic treatment","Bangladesh",73793217.4217761,6524131.41826315,67269086.0035129
2.11,2026,"Bipolar disorder chronic treatment","Belarus",17186772.9805185,4287291.07246039,12899481.9080582
2.11,2026,"Bipolar disorder chronic treatment","Belize",846897.321788959,211261.033542008,635636.288246951
2.11,2026,"Bipolar disorder chronic treatment","Benin",4648390.34594066,410968.782237489,4237421.56370317
2.11,2026,"Bipolar disorder chronic treatment","Bhutan",481326.569703761,42554.5580994115,438772.011604349
2.11,2026,"Bipolar disorder chronic treatment","Bolivia",17302582.6649642,1529738.43154936,15772844.2334148
2.11,2026,"Bipolar disorder chronic treatment","Bosnia and Herzegovina",6154415.04684179,1535236.96974072,4619178.07710107
2.11,2026,"Bipolar disorder chronic treatment","Botswana",4598309.60373056,1147061.88863392,3451247.71509665
2.11,2026,"Bipolar disorder chronic treatment","Brazil",1029138902.14005,256721732.263063,772417169.876989
2.11,2026,"Bipolar disorder chronic treatment","Bulgaria",16315448.6265627,4069936.76317903,12245511.8633837
2.11,2026,"Bipolar disorder chronic treatment","Burkina Faso",5418279.97537161,479035.488280995,4939244.48709061
2.11,2026,"Bipolar disorder chronic treatment","Burundi",1836906.79331815,162402.745282804,1674504.04803534
2.11,2026,"Bipolar disorder chronic treatment","Cambodia",4567477.27048633,403815.186170775,4163662.08431556
2.11,2026,"Bipolar disorder chronic treatment","Cameroon",11348930.69253,1003370.16899864,10345560.5235313
2.11,2026,"Bipolar disorder chronic treatment","Cape Verde",585797.622537389,51790.9463400714,534006.676197318
2.11,2026,"Bipolar disorder chronic treatment","Central African Republic",930007.57760229,82222.8885951388,847784.689007152
2.11,2026,"Bipolar disorder chronic treatment","Chad",3669281.62954534,324404.812778266,3344876.81676707
2.11,2026,"Bipolar disorder chronic treatment","China",1593616236.65731,397532269.060515,1196083967.5968
2.11,2026,"Bipolar disorder chronic treatment","Colombia",121562878.416261,30324218.5795442,91238659.8367171
2.11,2026,"Bipolar disorder chronic treatment","Comoros",421897.927267443,37300.4129778193,384597.514289624
2.11,2026,"Bipolar disorder chronic treatment","Congo",2634359.27656793,232906.309876563,2401452.96669136
2.11,2026,"Bipolar disorder chronic treatment","Costa Rica",28169367.141861,7026931.65221118,21142435.4896499
2.11,2026,"Bipolar disorder chronic treatment","Cote d'Ivoire",15860622.5718306,1402253.29447762,14458369.277353
2.11,2026,"Bipolar disorder chronic treatment","Democratic Republic of the Congo",17605807.6198979,1556546.85743631,16049260.7624616
2.11,2026,"Bipolar disorder chronic treatment","Djibouti",1068265.41137487,94446.4009220099,973819.010452857
2.11,2026,"Bipolar disorder chronic treatment","Dominican Republic",38597110.7334585,9628163.14184179,28968947.5916167
2.11,2026,"Bipolar disorder chronic treatment","Ecuador",49109260.7532629,12250449.6642878,36858811.0889751
2.11,2026,"Bipolar disorder chronic treatment","Egypt",107465712.51297,9501150.10607295,97964562.4068973
2.11,2026,"Bipolar disorder chronic treatment","El Salvador",9890383.80888095,874418.615809042,9015965.19307191
2.11,2026,"Bipolar disorder chronic treatment","Equatorial Guinea",2481617.45206652,619046.78405525,1862570.66801127
2.11,2026,"Bipolar disorder chronic treatment","Eritrea",912923.024032567,80712.4271501958,832210.596882371
2.11,2026,"Bipolar disorder chronic treatment","Ethiopia",39191821.5120248,3464987.7150078,35726833.797017
2.11,2026,"Bipolar disorder chronic treatment","Fiji",624879.43014841,155878.013701961,469001.416446449
2.11,2026,"Bipolar disorder chronic treatment","Gabon",4496615.68099382,1121694.0352844,3374921.64570942
2.11,2026,"Bipolar disorder chronic treatment","Georgia",4886561.21884793,1218967.09653758,3667594.12231035
2.11,2026,"Bipolar disorder chronic treatment","Ghana",19639141.7744308,1736315.95183857,17902825.8225923
2.11,2026,"Bipolar disorder chronic treatment","Guatemala",32967675.8489229,2914704.85637587,30052970.992547
2.11,2026,"Bipolar disorder chronic treatment","Guinea",4153301.92501217,367197.529315114,3786104.39569705
2.11,2026,"Bipolar disorder chronic treatment","Guinea-Bissau",495900.351300229,43843.0401897907,452057.311110439
2.11,2026,"Bipolar disorder chronic treatment","Guyana",2346235.17155771,585275.220174041,1760959.95138367
2.11,2026,"Bipolar disorder chronic treatment","Haiti",7112246.06997596,628800.645598745,6483445.42437721
2.11,2026,"Bipolar disorder chronic treatment","Honduras",9997251.59744493,883866.920206067,9113384.67723887
2.11,2026,"Bipolar disorder chronic treatment","India",538195913.557331,47582431.9433925,490613481.613938
2.11,2026,"Bipolar disorder chronic treatment","Indonesia",186278662.16591,16469081.0897929,169809581.076117
2.11,2026,"Bipolar disorder chronic treatment","Iran",214843167.801173,53593262.3746933,161249905.42648
2.11,2026,"Bipolar disorder chronic treatment","Iraq",69123339.9623547,17243021.0640874,51880318.8982673
2.11,2026,"Bipolar disorder chronic treatment","Jamaica",7136164.59722417,1780137.31857462,5356027.27864955
2.11,2026,"Bipolar disorder chronic treatment","Jordan",18310030.6745047,4567491.20188584,13742539.4726188
2.11,2026,"Bipolar disorder chronic treatment","Kazakhstan",43725554.3573778,10907468.1275966,32818086.2297812
2.11,2026,"Bipolar disorder chronic treatment","Kenya",31328247.7657631,2769761.37964661,28558486.3861165
2.11,2026,"Bipolar disorder chronic treatment","Kyrgyzstan",2439350.0325817,215665.348457769,2223684.68412393
2.11,2026,"Bipolar disorder chronic treatment","Laos",3058820.7009718,270433.365328695,2788387.3356431
2.11,2026,"Bipolar disorder chronic treatment","Lebanon",17558744.7259314,4380080.71900263,13178664.0069288
2.11,2026,"Bipolar disorder chronic treatment","Lesotho",743005.103751848,65689.8039921781,677315.29975967
2.11,2026,"Bipolar disorder chronic treatment","Liberia",1072887.29917721,94855.0280161069,978032.271161106
2.11,2026,"Bipolar disorder chronic treatment","Libya",14788501.8885517,3689035.42350312,11099466.4650486
2.11,2026,"Bipolar disorder chronic treatment","Macedonia",3218980.36748014,284593.236977655,2934387.13050249
2.11,2026,"Bipolar disorder chronic treatment","Madagascar",6183453.88508837,546685.278283051,5636768.60680532
2.11,2026,"Bipolar disorder chronic treatment","Malawi",4560206.1494083,403172.339232133,4157033.81017617
2.11,2026,"Bipolar disorder chronic treatment","Malaysia",66009761.9667444,16466329.8142092,49543432.1525352
2.11,2026,"Bipolar disorder chronic treatment","Mali",5293038.61807601,467962.781606926,4825075.83646908
2.11,2026,"Bipolar disorder chronic treatment","Mauritania",2292765.79419214,202705.693571494,2090060.10062064
2.11,2026,"Bipolar disorder chronic treatment","Mauritius",2523679.41774762,629539.26227866,1894140.15546896
2.11,2026,"Bipolar disorder chronic treatment","Mexico",548673382.933079,136868193.036954,411805189.896125
2.11,2026,"Bipolar disorder chronic treatment","Mongolia",3084689.58524617,272720.452325789,2811969.13292038
2.11,2026,"Bipolar disorder chronic treatment","Montenegro",1465195.80032176,365497.402341559,1099698.3979802
2.11,2026,"Bipolar disorder chronic treatment","Morocco",44025584.5872382,3892345.53362872,40133239.0536095
2.11,2026,"Bipolar disorder chronic treatment","Mozambique",6333899.67194936,559986.326626887,5773913.34532247
2.11,2026,"Bipolar disorder chronic treatment","Myanmar",13561535.2000288,1198988.7601248,12362546.439904
2.11,2026,"Bipolar disorder chronic treatment","Namibia",3334675.98809415,831844.749576958,2502831.23851719
2.11,2026,"Bipolar disorder chronic treatment","Nepal",8614480.99173568,761614.77911826,7852866.21261742
2.11,2026,"Bipolar disorder chronic treatment","Nicaragua",5945300.49730205,525629.899555485,5419670.59774656
2.11,2026,"Bipolar disorder chronic treatment","Niger",4709532.06434369,416374.388687182,4293157.67565651
2.11,2026,"Bipolar disorder chronic treatment","Nigeria",111270132.864518,9837502.47672608,101432630.387792
2.11,2026,"Bipolar disorder chronic treatment","Pakistan",63237523.045224,5590891.96122187,57646631.0840021
2.11,2026,"Bipolar disorder chronic treatment","Panama",23732804.4062282,5920218.10439718,17812586.301831
2.11,2026,"Bipolar disorder chronic treatment","Papua New Guinea",3193735.90831052,282361.354906116,2911374.5534044
2.11,2026,"Bipolar disorder chronic treatment","Paraguay",22129753.5319098,5520332.17953417,16609421.3523756
2.11,2026,"Bipolar disorder chronic treatment","Peru",101210964.175684,25247373.7006368,75963590.4750471
2.11,2026,"Bipolar disorder chronic treatment","Philippines",65739899.8121184,5812129.67820521,59927770.1339132
2.11,2026,"Bipolar disorder chronic treatment","Romania",80706821.4498373,20132554.5970204,60574266.8528168
2.11,2026,"Bipolar disorder chronic treatment","Russian Federation",430322148.024008,107345122.916386,322977025.107622
2.11,2026,"Bipolar disorder chronic treatment","Rwanda",3893679.37160153,344244.046792929,3549435.3248086
2.11,2026,"Bipolar disorder chronic treatment","Senegal",7093188.13267795,627115.779688728,6466072.35298923
2.11,2026,"Bipolar disorder chronic treatment","Serbia",18963322.7375901,4730456.75876901,14232865.9788211
2.11,2026,"Bipolar disorder chronic treatment","Sierra Leone",1577773.02963203,139492.470140106,1438280.55949192
2.11,2026,"Bipolar disorder chronic treatment","Solomon Islands",198526.363820286,17551.9122502286,180974.451570057
2.11,2026,"Bipolar disorder chronic treatment","Somalia",2533051.94097323,223949.625332894,2309102.31564034
2.11,2026,"Bipolar disorder chronic treatment","South Africa",99343335.5614119,24781486.5136969,74561849.047715
2.11,2026,"Bipolar disorder chronic treatment","South Sudan",2984644.37547292,263875.361692263,2720769.01378066
2.11,2026,"Bipolar disorder chronic treatment","Sri Lanka",14039564.4722788,1241251.74770742,12798312.7245713
2.11,2026,"Bipolar disorder chronic treatment","Sudan",14639095.0304533,1294256.86387965,13344838.1665736
2.11,2026,"Bipolar disorder chronic treatment","Suriname",1590171.87737768,396673.037172221,1193498.84020546
2.11,2026,"Bipolar disorder chronic treatment","Swaziland",1162558.99514254,102782.98531648,1059776.00982607
2.11,2026,"Bipolar disorder chronic treatment","Syria",19246948.7096838,1701641.78838446,17545306.9212993
2.11,2026,"Bipolar disorder chronic treatment","Tanzania",21943787.2636216,1940071.95210626,20003715.3115153
2.11,2026,"Bipolar disorder chronic treatment","Thailand",96157341.5234515,23986732.2358984,72170609.2875532
2.11,2026,"Bipolar disorder chronic treatment","The Gambia",597645.027643686,52838.3880943799,544806.639549306
2.11,2026,"Bipolar disorder chronic treatment","Timor-Leste",394237.346373392,34854.9141555545,359382.432217837
2.11,2026,"Bipolar disorder chronic treatment","Togo",2502591.3036773,221256.568912938,2281334.73476436
2.11,2026,"Bipolar disorder chronic treatment","Tunisia",15390915.6950408,1360726.10494601,14030189.5900948
2.11,2026,"Bipolar disorder chronic treatment","Turkmenistan",11762136.9369378,2934099.74424986,8828037.19268792
2.11,2026,"Bipolar disorder chronic treatment","Uganda",13028950.3462936,1151902.3947836,11877047.95151
2.11,2026,"Bipolar disorder chronic treatment","Ukraine",42596402.7344892,3765989.92735451,38830412.8071347
2.11,2026,"Bipolar disorder chronic treatment","Uzbekistan",16728677.0928437,1478998.88599051,15249678.2068532
2.11,2026,"Bipolar disorder chronic treatment","Venezuela",110823690.145398,27645296.7244492,83178393.4209488
2.11,2026,"Bipolar disorder chronic treatment","Vietnam",48732905.3496217,4308524.35230602,44424380.9973156
2.11,2026,"Bipolar disorder chronic treatment","Yemen",24155156.934776,2135581.32886718,22019575.6059088
2.11,2026,"Bipolar disorder chronic treatment","Zambia",7104795.11207646,628141.965319467,6476653.14675699
2.11,2026,"Bipolar disorder chronic treatment","Zimbabwe",4938654.58517319,436631.327182411,4502023.25799078
2.11,2027,"Bipolar disorder chronic treatment","Afghanistan",13431052.3375445,967061.879470642,12463990.4580738
2.11,2027,"Bipolar disorder chronic treatment","Albania",5354703.45889048,1124709.6881376,4229993.77075288
2.11,2027,"Bipolar disorder chronic treatment","Algeria",80008873.5175163,16805180.0009853,63203693.5165311
2.11,2027,"Bipolar disorder chronic treatment","Angola",26273650.9976644,5518555.63926367,20755095.3584008
2.11,2027,"Bipolar disorder chronic treatment","Argentina",269626079.32831,56632651.4928034,212993427.835507
2.11,2027,"Bipolar disorder chronic treatment","Armenia",4319303.7718705,310998.272147874,4008305.49972262
2.11,2027,"Bipolar disorder chronic treatment","Azerbaijan",16414190.2275789,3447660.34242196,12966529.8851569
2.11,2027,"Bipolar disorder chronic treatment","Bangladesh",91833911.7907005,6612220.17363681,85221691.6170636
2.11,2027,"Bipolar disorder chronic treatment","Belarus",20376974.827392,4280009.10388905,16096965.7235029
2.11,2027,"Bipolar disorder chronic treatment","Belize",1024249.7694179,215134.903724928,809114.865692974
2.11,2027,"Bipolar disorder chronic treatment","Benin",5877537.95710279,423194.140615336,5454343.81648745
2.11,2027,"Bipolar disorder chronic treatment","Bhutan",599432.430126441,43160.2994023746,556272.130724066
2.11,2027,"Bipolar disorder chronic treatment","Bolivia",21578598.8562536,1553701.0090242,20024897.8472294
2.11,2027,"Bipolar disorder chronic treatment","Bosnia and Herzegovina",7267757.1690872,1526530.22210089,5741226.94698632
2.11,2027,"Bipolar disorder chronic treatment","Botswana",5591139.52460051,1174371.04279361,4416768.4818069
2.11,2027,"Bipolar disorder chronic treatment","Brazil",1227260172.7673,257775501.137316,969484671.629986
2.11,2027,"Bipolar disorder chronic treatment","Bulgaria",19197606.4585891,4032293.05380789,15165313.4047812
2.11,2027,"Bipolar disorder chronic treatment","Burkina Faso",6869511.70693891,494618.18189868,6374893.52504023
2.11,2027,"Bipolar disorder chronic treatment","Burundi",2333965.93492005,168050.079287152,2165915.8556329
2.11,2027,"Bipolar disorder chronic treatment","Cambodia",5701520.273268,410520.540473797,5290999.7327942
2.11,2027,"Bipolar disorder chronic treatment","Cameroon",14350203.1022267,1033242.46907759,13316960.6331491
2.11,2027,"Bipolar disorder chronic treatment","Cape Verde",729733.937940998,52542.2596805701,677191.678260428
2.11,2027,"Bipolar disorder chronic treatment","Central African Republic",1174364.78810555,84556.544169556,1089808.24393599
2.11,2027,"Bipolar disorder chronic treatment","Chad",4656731.71885901,335293.721023799,4321437.99783521
2.11,2027,"Bipolar disorder chronic treatment","China",1898337130.18983,398729479.678906,1499607650.51093
2.11,2027,"Bipolar disorder chronic treatment","Colombia",145251584.850555,30508853.3847837,114742731.465772
2.11,2027,"Bipolar disorder chronic treatment","Comoros",531023.885760174,38234.7512347873,492789.134525387
2.11,2027,"Bipolar disorder chronic treatment","Congo",3330509.52215232,239803.156692909,3090706.36545941
2.11,2027,"Bipolar disorder chronic treatment","Costa Rica",33668328.2550413,7071744.3414406,26596583.9136007
2.11,2027,"Bipolar disorder chronic treatment","Cote d'Ivoire",20029243.7448814,1442144.4010704,18587099.343811
2.11,2027,"Bipolar disorder chronic treatment","Democratic Republic of the Congo",22370708.1087872,1610734.42731267,20759973.6814745
2.11,2027,"Bipolar disorder chronic treatment","Djibouti",1333698.81052227,96028.9039788553,1237669.90654342
2.11,2027,"Bipolar disorder chronic treatment","Dominican Republic",46296040.8792451,9724087.56777674,36571953.3114683
2.11,2027,"Bipolar disorder chronic treatment","Ecuador",59088005.4435199,12410929.8222733,46677075.6212466
2.11,2027,"Bipolar disorder chronic treatment","Egypt",134755543.825857,9702661.2159929,125052882.609864
2.11,2027,"Bipolar disorder chronic treatment","El Salvador",12216947.6962866,879643.967419946,11337303.7288667
2.11,2027,"Bipolar disorder chronic treatment","Equatorial Guinea",3036069.27305569,637700.37568889,2398368.8973668
2.11,2027,"Bipolar disorder chronic treatment","Eritrea",1151124.35474018,82883.1891782921,1068241.16556189
2.11,2027,"Bipolar disorder chronic treatment","Ethiopia",49517661.2830861,3565367.82568456,45952293.4574016
2.11,2027,"Bipolar disorder chronic treatment","Fiji",750094.758498368,157550.984794274,592543.773704094
2.11,2027,"Bipolar disorder chronic treatment","Gabon",5480333.9334362,1151097.26734025,4329236.66609595
2.11,2027,"Bipolar disorder chronic treatment","Georgia",5787187.58871275,1215549.24743535,4571638.3412774
2.11,2027,"Bipolar disorder chronic treatment","Ghana",24682854.2842381,1777213.46238658,22905640.8218516
2.11,2027,"Bipolar disorder chronic treatment","Guatemala",41315243.9692544,2974777.87014743,38340466.099107
2.11,2027,"Bipolar disorder chronic treatment","Guinea",5261123.04679481,378811.076468134,4882311.97032668
2.11,2027,"Bipolar disorder chronic treatment","Guinea-Bissau",626006.217525276,45073.6631472514,580932.554378025
2.11,2027,"Bipolar disorder chronic treatment","Guyana",2799778.03009511,588069.328623925,2211708.70147118
2.11,2027,"Bipolar disorder chronic treatment","Haiti",8833743.66191362,636046.575244203,8197697.08666942
2.11,2027,"Bipolar disorder chronic treatment","Honduras",12488077.5936707,899165.876465087,11588911.7172056
2.11,2027,"Bipolar disorder chronic treatment","India",669073235.353341,48174570.8475328,620898664.505808
2.11,2027,"Bipolar disorder chronic treatment","Indonesia",231528752.830513,16670520.50448,214858232.326033
2.11,2027,"Bipolar disorder chronic treatment","Iran",258020577.947218,54195016.9604626,203825560.986755
2.11,2027,"Bipolar disorder chronic treatment","Iraq",84270607.823439,17700320.6501965,66570287.1732425
2.11,2027,"Bipolar disorder chronic treatment","Jamaica",8498912.44182654,1785123.90451258,6713788.53731395
2.11,2027,"Bipolar disorder chronic treatment","Jordan",21986633.5714225,4618104.453587,17368529.1178355
2.11,2027,"Bipolar disorder chronic treatment","Kazakhstan",52688899.6031656,11066852.23107,41622047.3720956
2.11,2027,"Bipolar disorder chronic treatment","Kenya",39552485.9694403,2847855.83784247,36704630.1315978
2.11,2027,"Bipolar disorder chronic treatment","Kyrgyzstan",3049787.60524061,219590.631030997,2830196.97420961
2.11,2027,"Bipolar disorder chronic treatment","Laos",3823098.6289157,275270.530892751,3547828.09802295
2.11,2027,"Bipolar disorder chronic treatment","Lebanon",20695069.0438843,4346822.38865941,16348246.6552249
2.11,2027,"Bipolar disorder chronic treatment","Lesotho",924344.849771436,66554.6049672931,857790.244804143
2.11,2027,"Bipolar disorder chronic treatment","Liberia",1354231.05370116,97507.2677817634,1256723.7859194
2.11,2027,"Bipolar disorder chronic treatment","Libya",17811131.042819,3741075.79247292,14070055.250346
2.11,2027,"Bipolar disorder chronic treatment","Macedonia",3942283.45594548,283852.064582446,3658431.39136304
2.11,2027,"Bipolar disorder chronic treatment","Madagascar",7810121.45673008,562343.924230711,7247777.53249936
2.11,2027,"Bipolar disorder chronic treatment","Malawi",5784213.16354289,416474.589834762,5367738.57370812
2.11,2027,"Bipolar disorder chronic treatment","Malaysia",79390681.0144251,16675333.6847971,62715347.329628
2.11,2027,"Bipolar disorder chronic treatment","Mali",6724596.79779848,484184.036312556,6240412.76148592
2.11,2027,"Bipolar disorder chronic treatment","Mauritania",2896385.55610159,208545.389832291,2687840.1662693
2.11,2027,"Bipolar disorder chronic treatment","Mauritius",2995825.01136882,629247.405334065,2366577.60603475
2.11,2027,"Bipolar disorder chronic treatment","Mexico",658187468.503978,138246648.541671,519940819.962308
2.11,2027,"Bipolar disorder chronic treatment","Mongolia",3849916.42636107,277201.453632095,3572714.97272897
2.11,2027,"Bipolar disorder chronic treatment","Montenegro",1737601.33660257,364968.283936128,1372633.05266644
2.11,2027,"Bipolar disorder chronic treatment","Morocco",54740812.9203715,3941444.96239541,50799367.9579761
2.11,2027,"Bipolar disorder chronic treatment","Mozambique",8037583.90293671,578721.64175516,7458862.26118155
2.11,2027,"Bipolar disorder chronic treatment","Myanmar",16825997.0648739,1211504.50723171,15614492.5576422
2.11,2027,"Bipolar disorder chronic treatment","Namibia",4051799.76986254,851045.877983477,3200753.89187907
2.11,2027,"Bipolar disorder chronic treatment","Nepal",10765847.2195984,775161.903719822,9990685.31587861
2.11,2027,"Bipolar disorder chronic treatment","Nicaragua",7406697.17106829,533296.588120848,6873400.58294744
2.11,2027,"Bipolar disorder chronic treatment","Niger",6020259.62663732,433470.389429864,5586789.23720746
2.11,2027,"Bipolar disorder chronic treatment","Nigeria",140567726.350816,10121149.3226643,130446577.028152
2.11,2027,"Bipolar disorder chronic treatment","Pakistan",79395397.0464596,5716622.82050974,73678774.2259499
2.11,2027,"Bipolar disorder chronic treatment","Panama",28567579.1825047,6000375.80907344,22567203.3734313
2.11,2027,"Bipolar disorder chronic treatment","Papua New Guinea",4006824.80808936,288499.177042249,3718325.63104711
2.11,2027,"Bipolar disorder chronic treatment","Paraguay",26603479.5624693,5587833.19903075,21015646.3634385
2.11,2027,"Bipolar disorder chronic treatment","Peru",121296873.360353,25477371.3490302,95819502.0113232
2.11,2027,"Bipolar disorder chronic treatment","Philippines",82060664.434503,5908527.4383246,76152136.9961784
2.11,2027,"Bipolar disorder chronic treatment","Romania",95277702.5766769,20012266.6492721,75265435.9274048
2.11,2027,"Bipolar disorder chronic treatment","Russian Federation",510360687.749257,107196888.579202,403163799.170055
2.11,2027,"Bipolar disorder chronic treatment","Rwanda",4915116.98562084,353897.975195182,4561219.01042566
2.11,2027,"Bipolar disorder chronic treatment","Senegal",8986632.15658808,647054.974717592,8339577.18187049
2.11,2027,"Bipolar disorder chronic treatment","Serbia",22381043.4631863,4700946.75816232,17680096.7050239
2.11,2027,"Bipolar disorder chronic treatment","Sierra Leone",1985956.33059846,142992.706837454,1842963.623761
2.11,2027,"Bipolar disorder chronic treatment","Solomon Islands",250580.762081546,18042.3017640919,232538.460317454
2.11,2027,"Bipolar disorder chronic treatment","Somalia",3208980.3257474,231052.813385285,2977927.51236211
2.11,2027,"Bipolar disorder chronic treatment","South Africa",119770426.989789,25156751.4615008,94613675.528288
2.11,2027,"Bipolar disorder chronic treatment","South Sudan",3760167.33759105,270739.353354489,3489427.98423656
2.11,2027,"Bipolar disorder chronic treatment","Sri Lanka",17314593.8723677,1246684.33809454,16067909.5342731
2.11,2027,"Bipolar disorder chronic treatment","Sudan",18459370.0120382,1329110.48756305,17130259.5244751
2.11,2027,"Bipolar disorder chronic treatment","Suriname",1904668.02415317,400059.185796861,1504608.83835631
2.11,2027,"Bipolar disorder chronic treatment","Swaziland",1458142.68874167,104989.097757162,1353153.59098451
2.11,2027,"Bipolar disorder chronic treatment","Syria",24418907.0024948,1758208.76655758,22660698.2359372
2.11,2027,"Bipolar disorder chronic treatment","Tanzania",27846990.549379,2005037.44265233,25841953.1067266
2.11,2027,"Bipolar disorder chronic treatment","Thailand",114413856.254802,24031651.8092897,90382204.4455125
2.11,2027,"Bipolar disorder chronic treatment","The Gambia",757270.502007404,54524.9473511039,702745.5546563
2.11,2027,"Bipolar disorder chronic treatment","Timor-Leste",494414.732581532,35598.8218989571,458815.910682575
2.11,2027,"Bipolar disorder chronic treatment","Togo",3158865.10755944,227444.418262179,2931420.68929726
2.11,2027,"Bipolar disorder chronic treatment","Tunisia",19077397.6945948,1373609.7356895,17703787.9589053
2.11,2027,"Bipolar disorder chronic treatment","Turkmenistan",14195267.3035636,2981594.50617992,11213672.7973837
2.11,2027,"Bipolar disorder chronic treatment","Uganda",16575155.2896583,1193443.3938892,15381711.8957691
2.11,2027,"Bipolar disorder chronic treatment","Ukraine",52026605.5942524,3746016.39243617,48280589.2018162
2.11,2027,"Bipolar disorder chronic treatment","Uzbekistan",20849415.5363367,1501198.41683078,19348217.119506
2.11,2027,"Bipolar disorder chronic treatment","Venezuela",133880921.50951,28120543.3614276,105760378.148083
2.11,2027,"Bipolar disorder chronic treatment","Vietnam",60342067.2031507,4344746.03739334,55997321.1657574
2.11,2027,"Bipolar disorder chronic treatment","Yemen",30439267.4611276,2191686.41052025,28247581.0506074
2.11,2027,"Bipolar disorder chronic treatment","Zambia",9027100.85280446,649968.801876949,8377132.05092751
2.11,2027,"Bipolar disorder chronic treatment","Zimbabwe",6251953.75257723,450152.800382027,5801800.9521952
2.11,2028,"Bipolar disorder chronic treatment","Afghanistan",16368524.5332743,994067.105660396,15374457.4276139
2.11,2028,"Bipolar disorder chronic treatment","Albania",6178575.93846839,1120696.3218113,5057879.61665709
2.11,2028,"Bipolar disorder chronic treatment","Algeria",94330037.5056429,17109982.5634561,77220054.9421868
2.11,2028,"Bipolar disorder chronic treatment","Angola",31540161.1778579,5720888.03249905,25819273.1453588
2.11,2028,"Bipolar disorder chronic treatment","Argentina",315056854.509852,57146346.7038405,257910507.806011
2.11,2028,"Bipolar disorder chronic treatment","Armenia",5129117.03924727,311493.354394878,4817623.68485239
2.11,2028,"Bipolar disorder chronic treatment","Azerbaijan",19172553.5399502,3477599.11329355,15694954.4266567
2.11,2028,"Bipolar disorder chronic treatment","Bangladesh",110295497.116993,6698290.06942881,103597207.047565
2.11,2028,"Bipolar disorder chronic treatment","Belarus",23581281.207327,4277272.46160078,19304008.7457262
2.11,2028,"Bipolar disorder chronic treatment","Belize",1207313.79686724,218987.692208684,988326.104658552
2.11,2028,"Bipolar disorder chronic treatment","Benin",7176105.36384115,435807.748401439,6740297.61543972
2.11,2028,"Bipolar disorder chronic treatment","Bhutan",720314.02259422,43744.9601012965,676569.062492924
2.11,2028,"Bipolar disorder chronic treatment","Bolivia",25978678.353789,1577695.53760357,24400982.8161854
2.11,2028,"Bipolar disorder chronic treatment","Bosnia and Herzegovina",8364959.15287958,1517271.72074694,6847687.43213264
2.11,2028,"Bipolar disorder chronic treatment","Botswana",6627098.33645521,1202051.19014478,5425047.14631043
2.11,2028,"Bipolar disorder chronic treatment","Brazil",1426403810.02734,258727164.556429,1167676645.47091
2.11,2028,"Bipolar disorder chronic treatment","Bulgaria",22023926.0839226,3994793.05896616,18029133.0249565
2.11,2028,"Bipolar disorder chronic treatment","Burkina Faso",8408611.78096453,510658.365423319,7897953.41554121
2.11,2028,"Bipolar disorder chronic treatment","Burundi",2863744.43680869,173916.347875171,2689828.08893352
2.11,2028,"Bipolar disorder chronic treatment","Cambodia",6870145.25199369,417226.690481515,6452918.56151218
2.11,2028,"Bipolar disorder chronic treatment","Cameroon",17519592.6176074,1063971.85633072,16455620.7612767
2.11,2028,"Bipolar disorder chronic treatment","Cape Verde",877586.561131127,53296.1825441642,824290.378586963
2.11,2028,"Bipolar disorder chronic treatment","Central African Republic",1432010.33519385,86966.5606539728,1345043.77453988
2.11,2028,"Bipolar disorder chronic treatment","Chad",5706715.48228886,346571.112028029,5360144.37026083
2.11,2028,"Bipolar disorder chronic treatment","China",2204294486.83772,399824277.496528,1804470209.34119
2.11,2028,"Bipolar disorder chronic treatment","Colombia",169243108.030223,30698032.5186368,138545075.511586
2.11,2028,"Bipolar disorder chronic treatment","Comoros",645365.50914254,39193.3066595121,606172.202483028
2.11,2028,"Bipolar disorder chronic treatment","Congo",4065334.7579472,246889.416356795,3818445.3415904
2.11,2028,"Bipolar disorder chronic treatment","Costa Rica",39219764.1997788,7113846.9374319,32105917.2623469
2.11,2028,"Bipolar disorder chronic treatment","Cote d'Ivoire",24425347.0059626,1483361.05746036,22941985.9485022
2.11,2028,"Bipolar disorder chronic treatment","Democratic Republic of the Congo",27450663.2190857,1667089.79097826,25783573.4281075
2.11,2028,"Bipolar disorder chronic treatment","Djibouti",1607905.29529181,97648.7330802426,1510256.56221157
2.11,2028,"Bipolar disorder chronic treatment","Dominican Republic",54126867.5928513,9817760.82304419,44309106.7698071
2.11,2028,"Bipolar disorder chronic treatment","Ecuador",69313410.2916155,12572359.530894,56741050.7607215
2.11,2028,"Bipolar disorder chronic treatment","Egypt",163263493.388716,9915058.01667244,153348435.372044
2.11,2028,"Bipolar disorder chronic treatment","El Salvador",14566001.9167662,884599.151995614,13681402.7647706
2.11,2028,"Bipolar disorder chronic treatment","Equatorial Guinea",3621736.52945741,656925.907295256,2964810.62216216
2.11,2028,"Bipolar disorder chronic treatment","Eritrea",1400222.5069404,85036.0750513217,1315186.43188908
2.11,2028,"Bipolar disorder chronic treatment","Ethiopia",60395335.1291053,3667833.01552945,56727502.1135759
2.11,2028,"Bipolar disorder chronic treatment","Fiji",878008.900986582,159256.969365264,718751.931621318
2.11,2028,"Bipolar disorder chronic treatment","Gabon",6512541.856458,1181272.43564716,5331269.42081084
