"location_name","Code","Intervention","Incremental.cost","Deaths.avert","DALYS.avert","ICER"
"Costa Rica",5.2,"Alcohol tax",0,0,0,NA
"Costa Rica",5.3,"Tobacco policy",163546.617347259,591.380819646668,5907.4089299036,27.6850001900796
"Costa Rica",5.4,"Alcohol policy",0,0,0,NA
"Costa Rica",5.5,"Salt policy",6441825.97137951,310.051145692425,3268.42406252387,1970.92722613391
"Costa Rica",5.6,"Trans fat policy",9503820.74173084,400.521898251074,5955.40444121899,1595.83128829207
"Cote d'Ivoire",1.1,"IDU harm reduction measures",6411016.25059187,6465.56292758099,725928.125128212,8.83147522278403
"Cote d'Ivoire",1.2,"Pulmonary rehabilitation",2373532.21646136,852.604500357804,9173.09169652837,258.749426582059
"Cote d'Ivoire",2.1,"Depression chronic treatment",12081063.3726005,856.028117727779,72101.8386935532,167.555551862518
"Cote d'Ivoire",2.11,"Bipolar disorder chronic treatment",175970238.147434,16.8592802074199,25374.3506151845,6934.96518654273
"Cote d'Ivoire",2.12,"Schizophrenia chronic treatment",62290498.9522576,7.23893682348717,22421.6124531352,2778.14537569298
"Cote d'Ivoire",2.13,"Epilepsy acute and chronic treatment",36924405.3763086,5647.91032337974,485403.116972059,76.0695679225192
"Cote d'Ivoire",2.14,"Asthma/COPD chronic treatment",151851174.329967,2729.65065110601,45087.9170074863,3367.89065471252
"Cote d'Ivoire",2.3,"Diabetes screening and treatment",1058329424.73764,17384.6760930404,215518.574633759,4910.61815222243
"Cote d'Ivoire",2.4,"CVD primary prevention",273071494.538293,104090.987200571,640056.688908305,426.636420289663
"Cote d'Ivoire",2.5,"Aspirin for suspected ACS",197343.944609993,301.20829359151,1754.96055459176,112.449219495932
"Cote d'Ivoire",2.6,"CVD secondary prevention",326077386.722282,62789.6201003584,376272.570060304,866.59887716509
"Cote d'Ivoire",2.7,"Heart failure chronic treatment",44939247.2243873,47547.3946388126,369853.415917938,121.505562177526
"Cote d'Ivoire",2.9,"Alcohol use screening/brief intervention",38312004.7044569,1338.65660079667,25129.1482781549,1524.60418794862
"Cote d'Ivoire",3.1,"Medical management of ACS",82943955.7065782,25016.5290964639,158395.585023206,523.650679369798
"Cote d'Ivoire",3.2,"Heart failure acute treatment",239275480.972246,94988.2311664686,749807.762037031,319.115769516972
"Cote d'Ivoire",3.3,"Cervical cancer screening and treatment",102733722.542594,32088.0623857302,272854.374036211,376.514845713854
"Cote d'Ivoire",3.4,"Asthma/COPD acute treatment",308465162.377589,22712.9197680703,314246.066592273,981.603893161263
"Cote d'Ivoire",3.6,"Management of bowel obstruction",97313044.8324794,14219.3637935481,206220.299827112,471.888775809477
"Cote d'Ivoire",3.7,"Management of appendicitis",5274511.91485446,576.216146323517,13270.7137327002,397.455029254201
"Cote d'Ivoire",3.8,"Repair of hernias",536369397.16825,5492.46283813429,224716.295909381,2386.87361322717
"Cote d'Ivoire",3.9,"Repair of gastrointestinal perforations",2107558.4249331,288.230415051672,3354.21780924072,628.330819521283
"Cote d'Ivoire",4.1,"PCI for ACS",63205104.7776076,2229.36797927553,15913.4816998594,3971.79611411914
"Cote d'Ivoire",4.2,"Management of acute ventilatory failure",9026711.95946678,197.815718013997,2506.99663817547,3600.60792344587
"Cote d'Ivoire",4.3,"Treatment of early-stage breast cancer",677526.494884504,5430.66782463888,50234.8462805852,13.4871816089612
"Cote d'Ivoire",4.4,"Treatment of early-stage colorectal cancer",5568140.97239489,1265.8988941499,9953.68483998866,559.404990403658
"Cote d'Ivoire",5.1,"Tobacco tax",1421242.65238855,42592.4425624823,377812.454404988,3.76176760670013
"Cote d'Ivoire",5.2,"Alcohol tax",467413.911849482,1769.65786936287,18649.302301732,25.0633457642044
"Cote d'Ivoire",5.3,"Tobacco policy",932314.499449829,8310.17436282259,73973.8678231455,12.6032952836639
"Cote d'Ivoire",5.4,"Alcohol policy",858233.162298373,7602.75784392341,80306.7569272425,10.6869358835637
"Cote d'Ivoire",5.5,"Salt policy",30485180.8935495,12100.7917347604,115413.676194549,264.138375093103
"Cote d'Ivoire",5.6,"Trans fat policy",11455995.2674536,2791.06673408189,24443.4480138222,468.673456419714
"Democratic Republic of the Congo",1.1,"IDU harm reduction measures",9610165.57297148,2306.35783569291,133005.015544061,72.2541592409939
"Democratic Republic of the Congo",1.2,"Pulmonary rehabilitation",1973348.52799866,4211.67715572557,35126.5045224882,56.1783347026548
"Democratic Republic of the Congo",2.1,"Depression chronic treatment",49866138.537232,2672.30960852373,247572.464503797,201.42037458478
"Democratic Republic of the Congo",2.11,"Bipolar disorder chronic treatment",208676152.829143,52.7099418328726,86236.3208009121,2419.81743760728
"Democratic Republic of the Congo",2.12,"Schizophrenia chronic treatment",71181539.505145,25.3986136250023,77802.7892435712,914.897013297331
"Democratic Republic of the Congo",2.13,"Epilepsy acute and chronic treatment",59724095.1176243,10212.4258710521,918615.407433879,65.0153422578242
"Democratic Republic of the Congo",2.14,"Asthma/COPD chronic treatment",347217658.733294,9862.29342826369,158372.795247397,2192.40721356783
"Democratic Republic of the Congo",2.3,"Diabetes screening and treatment",1490888472.37486,45025.4659210856,721705.495719367,2065.78511763832
"Democratic Republic of the Congo",2.4,"CVD primary prevention",499292893.491892,358709.504343515,2026645.9732689,246.364140593609
"Democratic Republic of the Congo",2.5,"Aspirin for suspected ACS",151279.344718615,867.369555879559,4726.52718489798,32.0064476095636
"Democratic Republic of the Congo",2.6,"CVD secondary prevention",585366582.520859,192213.040209449,1083053.69065066,540.477898347947
"Democratic Republic of the Congo",2.7,"Heart failure chronic treatment",83805940.343713,204509.180199165,1418519.21528296,59.0798767057912
"Democratic Republic of the Congo",2.9,"Alcohol use screening/brief intervention",180094233.067879,3903.80753559427,102739.810330155,1752.9157635112
"Democratic Republic of the Congo",3.1,"Medical management of ACS",196919615.687255,70905.1597423357,412650.710491577,477.206534923135
"Democratic Republic of the Congo",3.2,"Heart failure acute treatment",476826352.318068,387853.569314422,2559119.83224149,186.324355081264
"Democratic Republic of the Congo",3.3,"Cervical cancer screening and treatment",158264032.92739,53066.2999180654,523040.811466262,302.58448185663
"Democratic Republic of the Congo",3.4,"Asthma/COPD acute treatment",510138784.934403,86885.8369212977,986826.187619547,516.948973724517
"Democratic Republic of the Congo",3.6,"Management of bowel obstruction",128501010.960975,30993.3910741788,492729.352589195,260.794308854806
"Democratic Republic of the Congo",3.7,"Management of appendicitis",25346396.1830468,3469.36687941031,83867.3087682994,302.220216140134
"Democratic Republic of the Congo",3.8,"Repair of hernias",729097532.603988,21185.7395320725,678625.462683773,1074.3739701729
"Democratic Republic of the Congo",3.9,"Repair of gastrointestinal perforations",1966182.98933414,505.193318252743,6520.46969594547,301.540085456841
"Democratic Republic of the Congo",4.2,"Management of acute ventilatory failure",31600945.9761993,930.573985402327,9243.35897236744,3418.77298833344
"Democratic Republic of the Congo",4.3,"Treatment of early-stage breast cancer",1468480.10148295,8585.23375819743,81497.7842957692,18.0186506194277
"Democratic Republic of the Congo",4.4,"Treatment of early-stage colorectal cancer",9656848.00327639,4033.83059698719,27044.073562518,357.078159137253
"Democratic Republic of the Congo",5.1,"Tobacco tax",853653.555861291,302661.090058666,2387207.52869485,0.357595033360173
"Democratic Republic of the Congo",5.2,"Alcohol tax",0,0,0,NA
"Democratic Republic of the Congo",5.3,"Tobacco policy",579329.84811661,82897.5657197656,654368.039191147,0.88532723699756
"Democratic Republic of the Congo",5.4,"Alcohol policy",666593.419289112,24785.1896497925,237890.419014706,2.80210284235073
"Democratic Republic of the Congo",5.5,"Salt policy",0,0,0,NA
"Democratic Republic of the Congo",5.6,"Trans fat policy",11863790.9675945,8269.55882877807,68731.072615495,172.611753550895
"Djibouti",1.1,"IDU harm reduction measures",141348.080819588,20.8762432506289,1525.09598594657,92.6814325931486
"Djibouti",1.2,"Pulmonary rehabilitation",162728.240329406,40.3292288744883,342.619129421259,474.953749968023
"Djibouti",2.1,"Depression chronic treatment",670877.900073787,26.5810621269452,2190.62902722693,306.248977684293
"Djibouti",2.11,"Bipolar disorder chronic treatment",9915789.05924848,0.524729272913078,769.614319170975,12884.1015717194
"Djibouti",2.12,"Schizophrenia chronic treatment",3461053.10691672,0.225628840388822,679.188840288969,5095.8627433339
"Djibouti",2.13,"Epilepsy acute and chronic treatment",1631644.78009649,82.7226868865911,7023.67674815544,232.306360130397
"Djibouti",2.14,"Asthma/COPD chronic treatment",7023698.55726373,72.308882802164,1186.2159926274,5921.09582143354
"Djibouti",2.3,"Diabetes screening and treatment",66274810.8884359,1021.03671460729,9738.42177558676,6805.49809976193
"Djibouti",2.4,"CVD primary prevention",15504782.2863677,7173.6064665998,40509.4944207829,382.744403702385
"Djibouti",2.5,"Aspirin for suspected ACS",15000.1005903919,19.7762926649375,102.259881244255,146.686074811324
"Djibouti",2.6,"CVD secondary prevention",27004774.3302258,4432.15501394895,24270.7749609112,1112.64573849487
"Djibouti",2.7,"Heart failure chronic treatment",5617803.35268581,3089.47161912794,19515.3322226571,287.8661397403
"Djibouti",2.9,"Alcohol use screening/brief intervention",4255038.47896683,54.4449768057179,1781.45881580398,2388.51352678984
"Djibouti",3.1,"Medical management of ACS",5833198.96575184,1677.28298919026,9796.02096359493,595.466157884904
"Djibouti",3.2,"Heart failure acute treatment",34998257.7182247,6465.65099513191,41190.2153223706,849.674065656486
"Djibouti",3.3,"Cervical cancer screening and treatment",5032636.44168563,188.214868038082,1775.06699013785,2835.18113380881
"Djibouti",3.4,"Asthma/COPD acute treatment",16057192.6829584,828.296765929696,10336.7967135326,1553.40122553992
"Djibouti",3.6,"Management of bowel obstruction",7384737.02143081,270.401971896748,2550.69320232376,2895.18826282326
"Djibouti",3.7,"Management of appendicitis",217506.934131962,16.9818621548752,247.195101542862,879.899855516546
"Djibouti",3.8,"Repair of hernias",20397568.3342938,193.76812993924,3248.79830819786,6278.4963544285
"Djibouti",3.9,"Repair of gastrointestinal perforations",82098.9379777052,5.87756331566666,56.5355630600453,1452.16450556103
"Djibouti",4.1,"PCI for ACS",4028370.62439258,132.680089864928,975.045400033205,4131.46980053995
"Djibouti",4.2,"Management of acute ventilatory failure",377392.238382176,8.15814820813219,84.229200766294,4480.53923044225
"Djibouti",4.3,"Treatment of early-stage breast cancer",59418.2008736294,43.9748787634183,451.623770586076,131.565707439451
"Djibouti",4.4,"Treatment of early-stage colorectal cancer",535961.664155529,28.6010427321109,225.049795626255,2381.52477616826
"Djibouti",5.1,"Tobacco tax",67768.5293499934,2058.79438659874,15343.9342776151,4.41663318702162
"Djibouti",5.2,"Alcohol tax",0,0,0,NA
"Djibouti",5.3,"Tobacco policy",25046.0162542099,251.569438226048,1883.64076152848,13.296599206043
"Djibouti",5.4,"Alcohol policy",0,0,0,NA
"Djibouti",5.5,"Salt policy",0,0,0,NA
"Djibouti",5.6,"Trans fat policy",683887.199255208,184.487606617012,1442.39160947661,474.134205136819
"Dominican Republic",1.1,"IDU harm reduction measures",2993668.29617717,860.359687384459,61871.6792269688,48.3851147015949
"Dominican Republic",1.2,"Pulmonary rehabilitation",2869542.5963898,247.431391187914,2241.56302018497,1280.15254112865
"Dominican Republic",2.1,"Depression chronic treatment",7826716.17357051,65.9114825971728,7889.55072447904,992.035725087162
"Dominican Republic",2.11,"Bipolar disorder chronic treatment",302255982.731218,1.81304519829973,3495.32932927578,86474.2501370661
"Dominican Republic",2.12,"Schizophrenia chronic treatment",69058168.5378985,0.577863364289442,2558.40827674437,26992.6302090363
"Dominican Republic",2.13,"Epilepsy acute and chronic treatment",14443938.3934814,251.380703693872,25989.5783676653,555.758857998701
"Dominican Republic",2.14,"Asthma/COPD chronic treatment",80833123.1807667,355.259943066169,11993.5127478581,6739.73712957469
"Dominican Republic",2.3,"Diabetes screening and treatment",1507482927.04832,6700.3314034476,84210.180478725,17901.433276576
"Dominican Republic",2.4,"CVD primary prevention",220728256.024233,73855.9294426856,442772.620403153,498.513787558173
"Dominican Republic",2.5,"Aspirin for suspected ACS",264864.817318778,214.67291171713,1209.16299293213,219.048067851052
"Dominican Republic",2.6,"CVD secondary prevention",582462379.378751,54875.7333468815,319329.667020594,1824.01586677879
"Dominican Republic",2.7,"Heart failure chronic treatment",44751293.8395946,25135.7470724612,159684.371826446,280.248425864949
"Dominican Republic",2.9,"Alcohol use screening/brief intervention",60987514.2558483,402.132359855244,13452.1399814963,4533.666341544
"Dominican Republic",3.1,"Medical management of ACS",122728459.426192,14728.441743751,94906.6720424956,1293.14890918563
"Dominican Republic",3.2,"Heart failure acute treatment",328494659.502516,44508.0843517371,302189.667445428,1087.04795329191
"Dominican Republic",3.3,"Cervical cancer screening and treatment",89695522.3753952,3457.47395101065,38262.808850363,2344.19597176395
"Dominican Republic",3.4,"Asthma/COPD acute treatment",174096049.981275,4043.697548205,82718.6629189872,2104.67679043338
"Dominican Republic",3.6,"Management of bowel obstruction",98228349.5007933,571.622672592423,6876.36306488393,14284.9277407157
"Dominican Republic",3.7,"Management of appendicitis",5906628.46856635,882.513157055512,13190.23487767,447.803130372288
"Dominican Republic",3.8,"Repair of hernias",657652158.980946,1436.54378377491,45277.9745808124,14524.7698261583
"Dominican Republic",3.9,"Repair of gastrointestinal perforations",1174831.5036362,55.1611224730214,419.959782663567,2797.48574062239
"Dominican Republic",4.1,"PCI for ACS",66865193.0452975,912.633968444504,8566.40778025454,7805.51133690143
"Dominican Republic",4.2,"Management of acute ventilatory failure",2496932.25270912,34.944012110599,497.000920754672,5023.9992491717
"Dominican Republic",4.3,"Treatment of early-stage breast cancer",1456991.19832562,545.344845153015,7010.38444635803,207.833280681566
"Dominican Republic",4.4,"Treatment of early-stage colorectal cancer",11740285.2898165,341.071642686856,3013.82593665954,3895.47556380419
"Dominican Republic",5.1,"Tobacco tax",1026139.74834949,12309.0634481984,81178.0336031504,12.6406085834243
"Dominican Republic",5.2,"Alcohol tax",0,0,0,NA
"Dominican Republic",5.3,"Tobacco policy",1317551.55410023,12499.7514503214,82263.9440508399,16.0161486213932
"Dominican Republic",5.4,"Alcohol policy",1212626.33746292,5650.71077670495,44994.1202270834,26.9507733753399
"Dominican Republic",5.5,"Salt policy",0,0,0,NA
"Dominican Republic",5.6,"Trans fat policy",14972045.0973709,4443.93048351055,30325.7446302498,493.707418561995
"Ecuador",1.1,"IDU harm reduction measures",6797671.1235529,466.374087524449,70326.0595831538,96.6593488081799
"Ecuador",1.2,"Pulmonary rehabilitation",4523978.45556416,621.947571862589,2996.22298190015,1509.89378390494
"Ecuador",2.1,"Depression chronic treatment",9976886.98795163,501.203179320133,64542.6054243892,154.578311835264
"Ecuador",2.11,"Bipolar disorder chronic treatment",402731093.945315,12.9261956372775,27422.8434638158,14685.9713682396
"Ecuador",2.12,"Schizophrenia chronic treatment",90971505.8809179,3.95057652654032,18927.5842385597,4806.29248478466
"Ecuador",2.13,"Epilepsy acute and chronic treatment",30568126.3152721,544.992265262867,84294.3989530564,362.635319723858
"Ecuador",2.14,"Asthma/COPD chronic treatment",123976575.622772,41.3250475140485,5557.06329237937,22309.728916132
"Ecuador",2.3,"Diabetes screening and treatment",2736138855.76991,11383.5034012015,107942.318009466,25348.1572957323
"Ecuador",2.4,"CVD primary prevention",328186208.100409,70072.5097735142,381171.525774403,860.993505308806
"Ecuador",2.5,"Aspirin for suspected ACS",374194.012330266,203.62412195363,990.623234842295,377.735953659351
"Ecuador",2.6,"CVD secondary prevention",374263657.371495,50856.438726948,265193.724857468,1411.28398710282
"Ecuador",2.7,"Heart failure chronic treatment",59927414.1687024,25210.8567327863,145454.782683084,412.000300459504
"Ecuador",2.9,"Alcohol use screening/brief intervention",65978316.9330069,882.551860294925,20262.8637408148,3256.12005178266
"Ecuador",3.1,"Medical management of ACS",37056797.5482438,12341.1511974173,74541.2758989929,497.131248443582
"Ecuador",3.2,"Heart failure acute treatment",312126537.691288,40929.3513478841,259898.771064523,1200.95426543513
"Ecuador",3.3,"Cervical cancer screening and treatment",121216092.784311,5429.45158444035,61448.9385740698,1972.63118936055
"Ecuador",3.4,"Asthma/COPD acute treatment",237908041.02971,5126.32366144077,52899.6662778121,4497.34483730565
"Ecuador",3.6,"Management of bowel obstruction",179250701.308458,3393.38082164264,25356.4634764888,7069.23114395129
"Ecuador",3.7,"Management of appendicitis",24055043.0201555,647.631018714159,12712.1672615748,1892.28496802956
"Ecuador",3.8,"Repair of hernias",1178875243.60209,4479.13643829687,124895.207102066,9438.91499886537
"Ecuador",3.9,"Repair of gastrointestinal perforations",1459007.78306758,63.4724841767693,363.550730665333,4013.21647847456
"Ecuador",4.1,"PCI for ACS",18965664.8852383,653.28804891449,6608.63045757198,2869.83286582592
"Ecuador",4.2,"Management of acute ventilatory failure",4231267.44592297,63.2936388437611,441.824992756495,9576.79514579873
"Ecuador",4.3,"Treatment of early-stage breast cancer",1724707.46217473,470.859084905367,4924.85759572713,350.204534578038
"Ecuador",4.4,"Treatment of early-stage colorectal cancer",18154276.827647,602.219991991347,5087.65349267467,3568.30056405886
"Ecuador",5.1,"Tobacco tax",1566769.18087778,830.549307411567,4786.51075872131,327.330128324278
"Ecuador",5.2,"Alcohol tax",952149.672954266,1387.24303478222,10126.4111706751,94.0263689579952
"Ecuador",5.3,"Tobacco policy",1139656.48531735,8100.76123131329,46617.2568386531,24.4470945440187
"Ecuador",5.4,"Alcohol policy",874152.755583011,3157.76896929927,22889.3427094591,38.1903826020205
"Ecuador",5.5,"Salt policy",0,0,0,NA
"Ecuador",5.6,"Trans fat policy",7084526.18062175,3190.67238147495,20913.3094515758,338.756818810804
"Egypt",1.1,"IDU harm reduction measures",30987925.1388409,340.968192634347,113690.212900205,272.564580084317
"Egypt",1.2,"Pulmonary rehabilitation",20568681.3127499,3318.76961747286,36912.8441259472,557.22287999725
"Egypt",2.1,"Depression chronic treatment",51745978.204258,565.303750607145,59301.7214717903,872.588129315495
"Egypt",2.11,"Bipolar disorder chronic treatment",1059414316.7612,13.4015724881901,23007.0601793046,46047.357137535
"Egypt",2.12,"Schizophrenia chronic treatment",332791623.361577,5.82246050686445,20459.3707203947,16265.9755233741
"Egypt",2.13,"Epilepsy acute and chronic treatment",95858231.9062229,1067.55027931571,211794.092731188,452.601064883748
"Egypt",2.14,"Asthma/COPD chronic treatment",592260083.302785,4855.87633991655,75870.1073084701,7806.23758570413
"Egypt",2.3,"Diabetes screening and treatment",8041640327.25938,79256.0981459629,963343.88490909,8347.63208988269
"Egypt",2.4,"CVD primary prevention",1161499002.25431,820131.814343847,5021874.43670371,231.287941762379
"Egypt",2.5,"Aspirin for suspected ACS",1023620.94986881,2913.0359456179,17650.066140825,57.9953039100036
"Egypt",2.6,"CVD secondary prevention",4411495355.38936,681978.89918719,4177719.84667037,1055.95767961926
"Egypt",2.7,"Heart failure chronic treatment",237898682.064846,328873.912602629,2109987.75434724,112.748844904289
"Egypt",2.9,"Alcohol use screening/brief intervention",114992931.881131,730.894313943096,27284.3374263863,4214.61331767298
"Egypt",3.1,"Medical management of ACS",1776527165.46759,314374.155377667,1750939.84336148,1014.61347870009
"Egypt",3.2,"Heart failure acute treatment",2518102507.48544,863025.462287639,4918800.1501515,511.934299141607
"Egypt",3.3,"Cervical cancer screening and treatment",459276797.09617,3085.60074310245,25610.3663612715,17933.2380731069
"Egypt",3.4,"Asthma/COPD acute treatment",1577433721.58078,78706.2415811002,914610.036190492,1724.70633293186
"Egypt",3.6,"Management of bowel obstruction",374503289.607949,5578.55104819184,61570.4100603254,6082.52063354814
"Egypt",3.7,"Management of appendicitis",34823541.6700796,475.323110726185,10783.0915030565,3229.45805108013
"Egypt",3.8,"Repair of hernias",864114556.26106,5557.46801474713,378248.920133513,2284.51294971589
"Egypt",3.9,"Repair of gastrointestinal perforations",6162544.607232,225.181684954969,2030.22515800602,3035.39958754354
"Egypt",4.1,"PCI for ACS",1226020190.82255,25905.9146377784,174103.794968075,7041.89240129642
"Egypt",4.2,"Management of acute ventilatory failure",49128392.9852501,827.119720170907,8838.73956060967,5558.30304178137
"Egypt",4.3,"Treatment of early-stage breast cancer",5841202.3364467,3237.46187974942,30248.6399033469,193.106280319083
"Egypt",4.4,"Treatment of early-stage colorectal cancer",40486609.2605009,2260.97333495941,17995.1420327024,2249.86327904081
"Egypt",5.1,"Tobacco tax",1128762.24199734,8834.16419589437,64135.1826130322,17.5997353715803
"Egypt",5.2,"Alcohol tax",1950867.55282516,6139.8129924948,58163.0257818215,33.5413697379358
"Egypt",5.3,"Tobacco policy",3113691.3415571,89315.1688683578,647994.902588195,4.80511702965644
"Egypt",5.4,"Alcohol policy",0,0,0,NA
"Egypt",5.5,"Salt policy",63634182.746294,62427.1895907179,495453.518179044,128.436231475701
"Egypt",5.6,"Trans fat policy",47854359.4241468,225520.253186528,1747799.94837984,27.3797693314423
"El Salvador",1.1,"IDU harm reduction measures",1491477.19021683,185.620943229196,43500.7375821121,34.2862506044067
"El Salvador",1.2,"Pulmonary rehabilitation",750873.999590837,98.5121686317852,1035.22195498274,725.326579461268
"El Salvador",2.1,"Depression chronic treatment",1817533.66433333,85.6390602773208,8673.01735578296,209.561861780599
"El Salvador",2.11,"Bipolar disorder chronic treatment",80754569.7001098,3.99448594335263,5568.33817324708,14502.4542668929
"El Salvador",2.12,"Schizophrenia chronic treatment",25696609.9563094,1.67861014750815,4859.98895516903,5287.3803198624
"El Salvador",2.13,"Epilepsy acute and chronic treatment",10108103.5167238,162.306245409805,20874.7504138119,484.226317265845
"El Salvador",2.14,"Asthma/COPD chronic treatment",30135923.6028184,87.8948669834917,2885.97377486,10442.2028589918
"El Salvador",2.3,"Diabetes screening and treatment",523018904.175688,1736.39516584966,20387.0380799663,25654.4821334121
"El Salvador",2.4,"CVD primary prevention",53284092.7043891,10864.3416926033,74982.9690578509,710.61593551036
"El Salvador",2.5,"Aspirin for suspected ACS",53510.6293517316,31.6847200928105,219.719704066169,243.540421552801
"El Salvador",2.6,"CVD secondary prevention",77242700.7676938,8492.71106488853,60830.4539170712,1269.8031297448
"El Salvador",2.7,"Heart failure chronic treatment",5899513.11444843,4434.19315079699,32102.7984585544,183.769434370803
"El Salvador",2.9,"Alcohol use screening/brief intervention",64891276.4885114,2113.9456883518,25684.2852114386,2526.4972707752
"El Salvador",3.1,"Medical management of ACS",35124447.2305013,6553.66813171921,34354.2700370064,1022.4186743792
"El Salvador",3.2,"Heart failure acute treatment",130876109.08709,21313.9844392945,106795.155111423,1225.48732618575
"El Salvador",3.3,"Cervical cancer screening and treatment",34824320.0762228,948.894807034574,9983.21045876819,3488.28868429162
"El Salvador",3.4,"Asthma/COPD acute treatment",126740442.802298,3979.88278824888,54563.0389476962,2322.82595043487
"El Salvador",3.6,"Management of bowel obstruction",37986008.5221495,1030.28219904895,3985.2856353217,9531.56486086677
"El Salvador",3.7,"Management of appendicitis",2658680.60734636,34.7910415486622,504.05460823226,5274.58843530954
"El Salvador",3.8,"Repair of hernias",201443835.769388,5865.54942686314,205995.588222304,977.903641081847
"El Salvador",3.9,"Repair of gastrointestinal perforations",281036.409939376,19.7169005993501,96.9446524161042,2898.93669155795
"El Salvador",4.1,"PCI for ACS",20132335.159539,442.076944940048,3330.22616667926,6045.33570751863
"El Salvador",4.2,"Management of acute ventilatory failure",2830108.36187205,45.99353717757,499.992945169137,5660.29658861424
"El Salvador",4.3,"Treatment of early-stage breast cancer",514419.209542045,171.831893971931,1150.84431357397,446.992875990762
"El Salvador",4.4,"Treatment of early-stage colorectal cancer",4238392.71257811,348.51500770291,1874.27212372846,2261.35397252068
"El Salvador",5.1,"Tobacco tax",194619.068847387,6744.77889301748,47528.3535454228,4.09479930040897
"El Salvador",5.2,"Alcohol tax",132141.138692968,1565.57786111623,7123.19918597627,18.5508133695207
"El Salvador",5.3,"Tobacco policy",52721.3415119988,1106.0656191205,7800.07146276057,6.75908442168809
"El Salvador",5.4,"Alcohol policy",242635.758052979,6730.40584297825,30525.5938310641,7.9486007510872
"El Salvador",5.5,"Salt policy",8618277.79561011,2231.15294697556,16992.0789944598,507.193840048653
"El Salvador",5.6,"Trans fat policy",2159541.80709349,1936.2637175045,15320.6325389251,140.95643907696
"Equatorial Guinea",1.1,"IDU harm reduction measures",779198.898723198,165.223321795582,14682.7530503523,53.0689916292301
"Equatorial Guinea",1.2,"Pulmonary rehabilitation",302139.250016354,43.7374316717692,470.087253280622,642.730148302893
"Equatorial Guinea",2.1,"Depression chronic treatment",1941538.76027642,44.9512456593729,3414.03664575755,568.693005298894
"Equatorial Guinea",2.11,"Bipolar disorder chronic treatment",24766303.5888146,0.895984056274983,1222.74360938886,20254.6988580812
"Equatorial Guinea",2.12,"Schizophrenia chronic treatment",7385283.02162234,0.252298926809317,817.380965830653,9035.30095555521
"Equatorial Guinea",2.13,"Epilepsy acute and chronic treatment",3412952.05861257,84.0906288425313,18160.3426609443,187.934342558
"Equatorial Guinea",2.14,"Asthma/COPD chronic treatment",12623404.1464612,115.173361151553,2525.45463049637,4998.46799622772
"Equatorial Guinea",2.3,"Diabetes screening and treatment",181256981.41873,1445.48870074923,20096.6489436213,9019.26395426544
"Equatorial Guinea",2.4,"CVD primary prevention",30592165.3478964,6018.44605770155,41028.4820918189,745.632394574902
"Equatorial Guinea",2.5,"Aspirin for suspected ACS",27018.4519531202,13.3317166610018,76.6459898984567,352.509661482814
"Equatorial Guinea",2.6,"CVD secondary prevention",22659915.6276329,3261.8326158699,21116.9533010945,1073.06746880282
"Equatorial Guinea",2.7,"Heart failure chronic treatment",2913561.28262067,3671.86249892919,28589.0537668652,101.911777366955
"Equatorial Guinea",2.9,"Alcohol use screening/brief intervention",8592294.91124254,88.8532586847359,3476.68883340588,2471.4017627011
"Equatorial Guinea",3.1,"Medical management of ACS",3336470.13490776,612.431015400734,5150.32846113349,647.816961595003
"Equatorial Guinea",3.2,"Heart failure acute treatment",9738953.5915712,4705.03789459403,44765.8874824785,217.553010545877
"Equatorial Guinea",3.3,"Cervical cancer screening and treatment",9298911.34347874,812.472695351837,8488.41178142308,1095.4830636079
"Equatorial Guinea",3.4,"Asthma/COPD acute treatment",18588441.851218,629.973524922445,13728.0837223595,1354.04490729774
"Equatorial Guinea",3.6,"Management of bowel obstruction",20573381.6169884,258.747779917967,3410.76783043204,6031.89153873966
"Equatorial Guinea",3.7,"Management of appendicitis",959462.044362346,31.575777289924,795.409642149926,1206.24894836452
"Equatorial Guinea",3.8,"Repair of hernias",70469766.8472775,428.332649836061,16973.8543104211,4151.66558864669
"Equatorial Guinea",3.9,"Repair of gastrointestinal perforations",164447.41758385,7.35369031724554,79.4329333093425,2070.26746630932
"Equatorial Guinea",4.1,"PCI for ACS",2284380.16932699,52.6264109681892,476.107671752883,4798.03268222207
"Equatorial Guinea",4.2,"Management of acute ventilatory failure",288745.091118691,4.42781109853922,79.3206067151862,3640.22796945412
"Equatorial Guinea",4.3,"Treatment of early-stage breast cancer",91973.2842181038,117.089928751692,1233.47879356791,74.5641390007733
"Equatorial Guinea",4.4,"Treatment of early-stage colorectal cancer",630956.729383887,27.1628551889032,215.122804189082,2933.00718053726
"Equatorial Guinea",5.1,"Tobacco tax",163396.183023485,1153.52766351281,10548.9369231844,15.48935065337
"Equatorial Guinea",5.2,"Alcohol tax",198260.428717036,267.781113793741,2567.94355368632,77.2059138264274
"Equatorial Guinea",5.3,"Tobacco policy",237284.919148277,1074.70578444108,9805.06863360894,24.2002303109775
"Equatorial Guinea",5.4,"Alcohol policy",182017.949770748,588.287460837958,5640.35726065926,32.2706419751633
"Equatorial Guinea",5.5,"Salt policy",6089561.72784682,440.007589702284,4045.89617095062,1505.12061371462
"Equatorial Guinea",5.6,"Trans fat policy",2958471.12909494,138.979100785383,1214.96686744054,2435.02206387511
"Eritrea",1.1,"IDU harm reduction measures",297087.936302641,41.570470743761,2077.65663495791,142.9918357557
